timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1777320737277000,1777320737197000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.035618953,0.03955529,-0.0001032587,0.0,0.0,0.0,0.0,0.0,0.0
1777320737285000,1777320737205000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.005491964,0.014374326,-4.5918336e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737293000,1777320737213000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.027646083,0.026215507,-2.0274194e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737301000,1777320737221000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597588,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.0959558,-0.004911343,0.00017968536,0.0,0.0,0.0,0.0,0.0,0.0
1777320737309000,1777320737229000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.08258753,-0.020606026,0.0002722718,0.0,0.0,0.0,0.0,0.0,0.0
1777320737317000,1777320737237000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.07216657,-0.017539322,0.00027665094,0.0,0.0,0.0,0.0,0.0,0.0
1777320737325000,1777320737245000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,-0.0006702244,-0.00080587156,-0.00089883804,0.09483469,-0.02885338,0.00026011618,0.0,0.0,0.0,0.0,0.0,0.0
1777320737333000,1777320737253000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.018768147,0.0022210707,9.318208e-05,0.0,0.0,0.0,0.0,0.0,0.0
1777320737341000,1777320737261000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.03988067,-0.011826704,0.00023083668,0.0,0.0,0.0,0.0,0.0,0.0
1777320737349000,1777320737269000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641443,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.016588457,-0.022678552,0.00017383136,0.0,0.0,0.0,0.0,0.0,0.0
1777320737357000,1777320737277000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.035497684,-0.009583998,0.00021471112,0.0,0.0,0.0,0.0,0.0,0.0
1777320737365000,1777320737285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.047583062,-0.000621026,0.0002113544,0.0,0.0,0.0,0.0,0.0,0.0
1777320737373000,1777320737293000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.010037641,-0.030798176,0.00015949865,0.0,0.0,0.0,0.0,0.0,0.0
1777320737381000,1777320737301000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.026319288,-0.040595047,0.00025638496,0.0,0.0,0.0,0.0,0.0,0.0
1777320737389000,1777320737309000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.004017055,0.0008303337,-0.0040836334,0.04559304,-0.0052916845,0.00024234265,0.0,0.0,0.0,0.0,0.0,0.0
1777320737397000,1777320737317000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.040949762,-0.023961347,0.000291673,0.0,0.0,0.0,0.0,0.0,0.0
1777320737405000,1777320737325000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.033068057,-0.028774932,0.00027481723,0.0,0.0,0.0,0.0,0.0,0.0
1777320737413000,1777320737333000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.00075536396,-0.03664667,0.0001070046,0.0,0.0,0.0,0.0,0.0,0.0
1777320737421000,1777320737341000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.048886564,-0.030929351,0.00032205094,0.0,0.0,0.0,0.0,0.0,0.0
1777320737429000,1777320737349000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.044766653,-0.026153207,0.00030407798,0.0,0.0,0.0,0.0,0.0,0.0
1777320737437000,1777320737357000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12753277,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.003459826,0.00042676367,0.004880905,0.027365737,0.0034775245,0.0001437011,0.0,0.0,0.0,0.0,0.0,0.0
