timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316815662000,1777316815582000,1777316815582000,0,0.12473266,-0.012427972,0.46778715,0.0025000002,0.0025000002,0.0025000002,0.001460032,0.00073471665,-0.0024971664,0.0025110363,0.002508872,0.0025094,9.432552e-05,2.3910046e-05,0.00027618225,0,1,0,1
1777316815734000,1777316815650000,1777316815654000,0,0.13689879,-0.013320288,0.4644458,0.0025000002,0.0025000002,0.0025000002,-0.005863412,0.0008059051,-0.0005248785,0.0025106797,0.002508856,0.0025090515,0.0015214826,2.8743849e-05,1.2143713e-05,0,1,0,1
1777316815798000,1777316815718000,1777316815718000,0,0.1357762,-0.014659371,0.4620599,0.0025000002,0.0025000002,0.0025000002,0.0022628894,0.0008875765,-0.00026258826,0.0025102047,0.0025088356,0.002508598,0.00022666006,3.490027e-05,3.0639458e-06,0,1,0,1
1777316815870000,1777316815786000,1777316815790000,0,0.14156216,-0.018805558,0.4636471,0.0025000002,0.0025000002,0.0025000002,0.0058524534,0.0032890756,-0.0048546195,0.002509625,0.002508792,0.002508066,0.0015164377,0.00047924375,0.0010446269,0,1,0,1
1777316815934000,1777316815854000,1777316815854000,0,0.15351732,-0.018641053,0.4567256,0.0025000002,0.0025000002,0.0025000002,0.0028815523,0.0014761444,-0.00096669793,0.002509155,0.0025087816,0.002507631,0.000367691,9.653715e-05,4.1463198e-05,0,1,0,1
1777316816006000,1777316815922000,1777316815926000,0,0.16373837,-0.008610818,0.45065618,0.0025000002,0.0025000002,0.0025000002,0.003183613,-0.007850014,0.0013605356,0.0025086969,0.002508767,0.0025072168,0.0004489003,0.0027290657,8.193272e-05,0,1,0,1
1777316816070000,1777316815990000,1777316815990000,0,0.17262319,-0.013174082,0.44841793,0.0025000002,0.0025000002,0.0025000002,0.003749792,0.0003149826,3.9875507e-05,0.0025083357,0.00250871,0.0025069222,0.0006228539,4.398044e-06,6.707912e-08,0,1,0,1
1777316816142000,1777316816058000,1777316816062000,0,0.19588833,-0.014800891,0.43289757,0.0025000002,0.0025000002,0.0025000002,-0.008669384,0.0055333236,0.01119408,0.002508047,0.0025087022,0.0025066882,0.0033296477,0.0013559796,0.0055568973,0,1,0,1
1777316816278000,1777316816194000,1777316816198000,0,0.2057308,-0.00513867,0.44561565,0.0025000002,0.0025000002,0.0025000002,0.002085601,-0.002322779,-0.010908902,0.0025077772,0.0025086908,0.0025065413,0.00019272187,0.0002389498,0.0052759983,0,1,0,1
1777316816342000,1777316816262000,1777316816262000,0,0.21642315,-0.008789764,0.43156153,0.0025000002,0.0025000002,0.0025000002,0.001369344,0.00053002965,-0.0018159151,0.0025077786,0.002508679,0.0025066053,8.307941e-05,1.2444646e-05,0.00014624158,0,1,0,1
1777316816414000,1777316816330000,1777316816334000,0,0.23008192,-0.008809315,0.42608762,0.0025000002,0.0025000002,0.0025000002,-0.00086438603,-0.00072302204,-0.0024031103,0.0025079001,0.0025086745,0.0025068028,3.3102646e-05,2.3155431e-05,0.00025589505,0,1,0,1
1777316816550000,1777316816466000,1777316816470000,0,0.24805479,-0.0139683755,0.41349036,0.0025000002,0.0025000002,0.0025000002,0.0029887743,0.002267843,-0.0025720298,0.0025084883,0.0025086734,0.0025075697,0.0003956687,0.00022780713,0.0002933774,0,1,0,1
1777316816686000,1777316816602000,1777316816606000,0,0.28045776,-0.0023524328,0.39454168,0.0025000002,0.0025000002,0.0025000002,-0.00776696,-0.011045572,0.0020985305,0.0025095702,0.002508686,0.0025088573,0.0026709165,0.005403686,0.00019560933,0,1,0,1
1777316816750000,1777316816670000,1777316816670000,0,0.2846779,-0.014778613,0.38959107,0.0025000002,0.0025000002,0.0025000002,-0.0016845611,0.00057459995,-0.00026491284,0.0025102575,0.002508689,0.0025096498,0.00012560669,1.462426e-05,3.090086e-06,0,1,0,1
1777316816822000,1777316816738000,1777316816742000,0,0.29092637,-0.014434951,0.3766081,0.0025000002,0.0025000002,0.0025000002,0.003729022,-0.00068587065,0.0038909912,0.0025111958,0.0025087015,0.0025107148,0.0006152715,2.0843121e-05,0.00066945876,0,1,0,1
1777316816958000,1777316816874000,1777316816878000,0,0.32798475,-0.018435666,0.36918163,0.0025000002,0.0025000002,0.0025000002,-0.01213643,0.0015413482,-0.0063616633,0.002513381,0.0025087395,0.002513159,0.0065115006,0.000105379135,0.0017863428,0,1,0,1
1777316817022000,1777316816942000,1777316816942000,0,0.3259965,-0.0164784,0.35294485,0.0025000002,0.0025000002,0.0025000002,-0.0002797171,-0.0010449421,0.0010668039,0.0025145875,0.0025087527,0.0025144909,3.4572336e-06,4.8356393e-05,5.029944e-05,0,1,0,1
1777316817094000,1777316817010000,1777316817014000,0,0.34640422,-0.022469534,0.3364688,0.0025000002,0.0025000002,0.0025000002,-0.010150061,0.0040753614,0.007456273,0.0025160331,0.002508776,0.0025160792,0.0045496547,0.0007361895,0.0024580876,0,1,0,1
1777316817158000,1777316817078000,1777316817078000,0,0.34331647,-0.016434256,0.3373464,0.0025000002,0.0025000002,0.0025000002,-4.77343e-05,-0.0014043208,-0.00028303266,0.0025170285,0.002508771,0.0025171584,1.00584366e-07,8.734208e-05,3.536229e-06,0,1,0,1
1777316817230000,1777316817146000,1777316817150000,0,0.34518537,-0.019312188,0.3248814,0.0025000002,0.0025000002,0.0025000002,0.0030374695,0.0030887797,0.0070983768,0.0025177624,0.002508779,0.0025179365,0.0004071614,0.00042245098,0.002222705,0,1,0,1
1777316817294000,1777316817214000,1777316817214000,0,0.3521439,-0.01375705,0.32957232,0.0025000002,0.0025000002,0.0025000002,-0.0013333079,-0.0013568699,-0.00029444695,0.0025180853,0.0025087884,0.0025182788,7.844187e-05,8.152842e-05,3.8114183e-06,0,1,0,1
1777316817366000,1777316817282000,1777316817286000,0,0.3496128,-0.008469955,0.3297034,0.0025000002,0.0025000002,0.0025000002,0.0028908509,-0.005742061,-0.0022379458,0.0025182543,0.0025087995,0.0025184588,0.00036873066,0.0014603075,0.00022124044,0,1,0,1
1777316817502000,1777316817418000,1777316817422000,0,0.35868102,-0.016812785,0.3234998,0.0025000002,0.0025000002,0.0025000002,-0.0037735375,0.0027716123,0.001250267,0.0025185787,0.002508873,0.002518815,0.00062820193,0.00034023717,6.9131434e-05,0,1,0,1
1777316817638000,1777316817554000,1777316817558000,0,0.3600965,-0.011959815,0.32058945,0.0025000002,0.0025000002,0.0025000002,-0.0033838185,-0.0021501472,0.0022084117,0.002518767,0.0025089479,0.0025190297,0.0005051073,0.00020471522,0.00021538531,0,1,0,1
1777316817702000,1777316817622000,1777316817622000,0,0.35893688,-0.014460814,0.31825876,0.0025000002,0.0025000002,0.0025000002,-0.0015062724,0.00045931153,0.0038191974,0.0025187558,0.00250897,0.002519027,0.00010008717,9.345038e-06,0.0006436195,0,1,0,1
1777316817774000,1777316817690000,1777316817694000,0,0.3672911,-0.0110092545,0.3245708,0.0025000002,0.0025000002,0.0025000002,-0.009180727,-0.0029155454,-0.0031871796,0.0025187389,0.002509001,0.0025190166,0.0037181638,0.00037635697,0.00044704953,0,1,0,1
