timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316754486000,1777316754372000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.007851834,0.007127281,0.00096701086,0.09069633,0.09069634,0.20790555,2.7190212e-05,2.2403607e-05,1.7991054e-07,0,1,0,0
1777316754542000,1777316754424000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.009107137,0.008074256,0.0013879687,0.0907939,0.09079392,0.20809731,3.6539877e-05,2.8721572e-05,3.7029926e-07,0,1,0,0
1777316754590000,1777316754476000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.009100239,0.008593742,0.0016502813,0.09086499,0.090865016,0.20755924,3.6455996e-05,3.2510816e-05,5.2484836e-07,0,1,0,0
1777316754646000,1777316754528000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.005840504,0.0065511926,0.001134865,0.09061694,0.09061695,0.20774786,1.5057443e-05,1.8944855e-05,2.4797723e-07,0,1,0,0
1777316754702000,1777316754580000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0068334285,0.006698416,0.0016911849,0.09071024,0.09071026,0.2079359,2.059117e-05,1.9785537e-05,5.5019e-07,0,1,0,0
1777316754750000,1777316754632000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0072535207,0.007642375,0.0014190227,0.09079432,0.09079434,0.20810562,2.3179233e-05,2.5731071e-05,3.870391e-07,0,1,0,0
1777316754798000,1777316754684000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.008545772,0.008012669,0.0013956502,0.090865515,0.090865545,0.20756565,3.2148706e-05,2.82628e-05,3.753684e-07,0,1,0,0
1777316754854000,1777316754736000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0057238634,0.0059197415,0.0022320524,0.090617135,0.09061715,0.20774923,1.4461994e-05,1.5468746e-05,9.592445e-07,0,1,0,0
1777316754902000,1777316754788000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0069006206,0.006259027,0.0024525821,0.09069689,0.090696916,0.2079094,2.100119e-05,1.7277509e-05,1.1572654e-06,0,1,0,0
1777316754958000,1777316754840000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.008482835,0.005389069,0.00070197135,0.09079481,0.090794876,0.20810133,3.1701587e-05,1.2794584e-05,9.471612e-08,0,1,0,0
1777316755006000,1777316754892000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.00886016,0.0046423837,-0.0007324368,0.090866216,0.0908663,0.20756245,3.4557368e-05,9.487226e-06,1.0338356e-07,0,1,0,0
1777316755062000,1777316754944000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.0051106624,0.0038647186,2.5890768e-05,0.09061755,0.09061759,0.20775114,1.1529277e-05,6.5930026e-06,1.2906438e-10,0,1,0,0
