timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777227290233000,0,0,0,0,0,0
1777227290737000,0,0,0,0,0,0
1777227291241000,0,0,0,0,0,0
1777227291745000,0,0,0,0,0,0
1777227292249000,0,0,0,0,0,0
1777227292753000,0,0,0,0,0,0
1777227293257000,0,0,0,0,0,0
1777227293761000,0,0,0,0,0,0
1777227294265000,0,0,0,0,0,0
1777227294769000,0,0,0,0,0,0
1777227295273000,0,0,0,0,0,0
1777227295777000,0,0,0,0,0,0
1777227296281000,0,0,0,0,0,0
1777227296785000,0,0,0,0,0,0
1777227297289000,0,0,0,0,0,0
1777227297793000,0,0,0,0,0,0
1777227298297000,0,0,0,0,0,0
1777227298801000,0,0,0,0,0,0
1777227299305000,0,0,0,0,0,0
1777227299809000,0,0,0,0,0,0
1777227300313000,0,0,0,0,0,0
1777227300817000,0,0,0,0,0,0
1777227301321000,0,0,0,0,0,0
1777227301825000,0,0,0,0,0,0
1777227302329000,0,0,0,0,0,0
1777227302833000,0,0,0,0,0,0
1777227303337000,0,0,0,0,0,0
1777227303841000,0,0,0,0,0,0
1777227304345000,0,0,0,0,0,0
1777227304849000,0,0,0,0,0,0
1777227305353000,0,0,0,0,0,0
1777227305857000,0,0,0,0,0,0
1777227306361000,0,0,0,0,0,0
1777227306865000,0,0,0,0,0,0
1777227307369000,0,0,0,0,0,0
1777227307873000,0,0,0,0,0,0
1777227308377000,0,0,0,0,0,0
1777227308881000,0,0,0,0,0,0
1777227309385000,0,0,0,0,0,0
1777227309889000,0,0,0,0,0,0
1777227310393000,0,0,0,0,0,0
1777227310897000,0,0,0,0,0,0
1777227311401000,0,0,0,0,0,0
1777227311905000,0,0,0,0,0,0
1777227312409000,0,0,0,0,0,0
1777227312913000,0,0,0,0,0,0
1777227313417000,0,0,0,0,0,0
1777227313921000,0,0,0,0,0,0
1777227314425000,0,0,0,0,0,0
1777227314929000,0,0,0,0,0,0
1777227315433000,0,0,0,0,0,0
1777227315937000,0,0,0,0,0,0
1777227316441000,0,0,0,0,0,0
1777227316945000,0,0,0,0,0,0
1777227317449000,0,0,0,0,0,0
1777227317953000,0,0,0,0,0,0
1777227318457000,0,0,0,0,0,0
1777227318961000,0,0,0,0,0,0
1777227319465000,0,0,0,0,0,0
1777227319969000,0,0,0,0,0,0
1777227320473000,0,0,0,0,0,0
1777227320977000,0,0,0,0,0,0
1777227321481000,0,0,0,0,0,0
1777227321985000,0,0,0,0,0,0
1777227322489000,0,0,0,0,0,0
1777227322993000,0,0,0,0,0,0
1777227323497000,0,0,0,0,0,0
1777227324001000,0,0,0,0,0,0
1777227324505000,0,0,0,0,0,0
1777227325009000,0,0,0,0,0,0
1777227325513000,0,0,0,0,0,0
1777227326017000,0,0,0,0,0,0
1777227326521000,0,0,0,0,0,0
1777227327025000,0,0,0,0,0,0
1777227327529000,0,0,0,0,0,0
1777227328033000,0,0,0,0,0,0
1777227328537000,0,0,0,0,0,0
1777227329041000,0,0,0,0,0,0
1777227329545000,0,0,0,0,0,0
1777227330049000,0,0,0,0,0,0
1777227330553000,0,0,0,0,0,0
1777227331057000,0,0,0,0,0,0
1777227331561000,0,0,0,0,0,0
1777227332065000,0,0,0,0,0,0
1777227332569000,0,0,0,0,0,0
1777227333073000,0,0,0,0,0,0
1777227333577000,0,0,0,0,0,0
1777227334081000,0,0,0,0,0,0
1777227334585000,0,0,0,0,0,0
1777227335089000,0,0,0,0,0,0
1777227335593000,0,0,0,0,0,0
1777227336097000,0,0,0,0,0,0
1777227336601000,0,0,0,0,0,0
1777227337105000,0,0,0,0,0,0
1777227337609000,0,0,0,0,0,0
1777227338113000,0,0,0,0,0,0
1777227338621000,0,0,0,0,0,0
1777227339125000,0,0,0,0,0,0
1777227339629000,0,0,0,0,0,0
1777227340133000,0,0,0,0,0,0
1777227340637000,0,0,0,0,0,0
1777227341141000,0,0,0,0,0,0
