timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1777320766237000,1777320766237000,47.39774202211971,8.545594474820048,494.42404,494.3845,0.02802166,2.4831061,2.582977,nan,2,2,0,0
1777320767237000,1777320767237000,47.39774219229896,8.545594350703377,495.92325,495.8785,0.02802166,2.4831169,2.5830052,nan,2,2,0,0
1777320768237000,1777320768237000,47.39774201359114,8.54559398871118,497.09546,497.0492,0.02802166,2.4829667,2.5829237,nan,2,2,0,0
1777320769237000,1777320769237000,47.39774168167778,8.54559365877251,497.52133,497.48026,0.02802166,2.4829626,2.5829437,nan,2,2,0,0
1777320770237000,1777320770237000,47.39774145343504,8.545593604227452,497.3329,497.29813,0.02802166,2.4829679,2.5829718,nan,2,2,0,0
1777320771237000,1777320771237000,47.39774388093362,8.545593416079809,497.2193,497.18466,0.02802166,2.4829912,2.583002,nan,2,2,0,0
1777320772237000,1777320772237000,47.39776569288423,8.545592374470138,497.18976,497.15454,0.02802166,2.4829152,2.5829096,nan,2,2,0,0
1777320773237000,1777320773237000,47.3978096749777,8.545590746393993,497.18854,497.15323,0.02802166,2.4829702,2.5829346,nan,2,2,0,0
1777320774237000,1777320774237000,47.39784961020931,8.545590585863458,497.21536,497.18158,0.02802166,2.4829686,2.582956,nan,2,2,0,0
1777320775237000,1777320775237000,47.39785901860138,8.545590688985385,497.19598,497.1665,0.02802166,2.483027,2.582977,nan,2,2,0,0
1777320776237000,1777320776237000,47.39783764997023,8.545590913444137,497.15982,497.13303,0.02802166,2.4830713,2.5830033,nan,2,2,0,0
1777320777237000,1777320777237000,47.39779896148026,8.545591514543814,497.15024,497.12347,0.02802166,2.4829473,2.5829184,nan,2,2,0,0
1777320778237000,1777320778237000,47.39775520384174,8.545592474770382,497.16528,497.13986,0.02802166,2.482954,2.5829442,nan,2,2,0,0
1777320779237000,1777320779237000,47.39771984125935,8.54559344949297,497.18564,497.16293,0.02802166,2.4829915,2.582977,nan,2,2,0,0
1777320780237000,1777320780237000,47.397702239123205,8.545594110386867,497.197,497.1783,0.02802166,2.483042,2.5829968,nan,2,2,0,0
1777320781237000,1777320781237000,47.397707740186085,8.54559419241396,497.182,497.16544,0.02802166,2.4829443,2.5829155,nan,2,2,0,0
1777320782237000,1777320782237000,47.39773766647901,8.545593230451319,497.1578,497.1414,0.02802166,2.4829717,2.5829391,nan,2,2,0,0
1777320783237000,1777320783237000,47.397778996482465,8.545591743995608,497.15125,497.13315,0.02802166,2.482978,2.5829709,nan,2,2,0,0
1777320784237000,1777320784237000,47.397800339212274,8.545590844580511,497.14612,497.12753,0.02802166,2.4829996,2.5829852,nan,2,2,0,0
1777320785237000,1777320785237000,47.397788126482396,8.545591135063708,497.12976,497.1137,0.02802166,2.4829223,2.5828905,nan,2,2,0,0
1777320786237000,1777320786237000,47.39775501552427,8.545592451813057,497.13303,497.11728,0.02802166,2.4829526,2.58292,nan,2,2,0,0
1777320787237000,1777320787237000,47.39771235754833,8.545594196332505,497.1314,497.11508,0.02802166,2.4829633,2.582957,nan,2,2,0,0
1777320788237000,1777320788237000,47.39768507598886,8.545595253374001,497.14224,497.1273,0.02802166,2.4829774,2.582974,nan,2,2,0,0
1777320789237000,1777320789237000,47.39768940582492,8.545595232629356,497.13254,497.1217,0.02802166,2.4830337,2.582994,nan,2,2,0,0
1777320790237000,1777320790237000,47.39771837496751,8.54559439693396,497.12283,497.1132,0.02802166,2.4829369,2.5829155,nan,2,2,0,0
1777320791237000,1777320791237000,47.39776110164416,8.545593017265675,497.11108,497.10052,0.02802166,2.4829557,2.5829513,nan,2,2,0,0
1777320792237000,1777320792237000,47.3977935159573,8.545591725865727,497.11493,497.10428,0.02802166,2.4829645,2.5829682,nan,2,2,0,0
1777320793237000,1777320793237000,47.397794790487104,8.545591655507542,497.09872,497.09024,0.02802166,2.4830081,2.5829883,nan,2,2,0,0
1777320794237000,1777320794237000,47.397769412763274,8.545592875592321,497.09048,497.08194,0.02802166,2.4829192,2.582906,nan,2,2,0,0
1777320795237000,1777320795237000,47.39772899241563,8.545594660163081,497.0868,497.07706,0.02802166,2.4829414,2.582931,nan,2,2,0,0
1777320796237000,1777320796237000,47.3976946691766,8.54559603914537,497.1027,497.0924,0.02802166,2.482955,2.582962,nan,2,2,0,0
1777320797237000,1777320797237000,47.39768972071043,8.54559646371592,497.09583,497.08817,0.02802166,2.4829965,2.5829816,nan,2,2,0,0
1777320798237000,1777320798237000,47.397712865731116,8.54559598756723,497.07675,497.06927,0.02802166,2.483045,2.5830126,nan,2,2,0,0
1777320799237000,1777320799237000,47.39775263859699,8.54559488971909,497.06714,497.05844,0.02802166,2.4829352,2.5829277,nan,2,2,0,0
1777320800237000,1777320800237000,47.39778943841908,8.545593742508235,497.08295,497.074,0.02802166,2.4829457,2.582959,nan,2,2,0,0
1777320801237000,1777320801237000,47.39779790439729,8.5455936576115,497.07608,497.06955,0.02802166,2.4829779,2.5829735,nan,2,2,0,0
1777320802237000,1777320802237000,47.39777695323208,8.545595399761579,497.0653,497.06064,0.02802166,2.4830253,2.5829973,nan,2,2,0,0
1777320803237000,1777320803237000,47.39773878427009,8.545597361115973,497.05548,497.0499,0.02802166,2.4829214,2.5829268,nan,2,2,0,0
1777320804237000,1777320804237000,47.39770048016555,8.545598320767962,497.0614,497.05377,0.02802166,2.4829376,2.5829453,nan,2,2,0,0
1777320805237000,1777320805237000,47.397687828751195,8.545598416936098,497.05612,497.04956,0.02802166,2.482968,2.5829647,nan,2,2,0,0
1777320806237000,1777320806237000,47.39770561636488,8.545598453704837,497.04135,497.03625,0.02802166,2.4830172,2.582985,nan,2,2,0,0
1777320807237000,1777320807237000,47.39774218755247,8.54559817704527,497.04483,497.0399,0.02802166,2.4829173,2.5829155,nan,2,2,0,0
1777320808237000,1777320808237000,47.39778237594981,8.545597455106034,497.04697,497.04123,0.02802166,2.4829323,2.582938,nan,2,2,0,0
