timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777320765781000,1777320765781000,197388,0.21261801,0.0076057324,0.42941213,0.0,0
1777320766781000,1777320766781000,197388,0.2091895,0.0050744438,0.43799695,0.0,0
1777320767781000,1777320767781000,197388,0.21594414,0.015089094,0.43390885,0.0,0
1777320768781000,1777320768781000,197388,0.22236587,0.004771637,0.43413472,0.0,0
1777320769781000,1777320769781000,197388,0.21535002,0.0022636515,0.4226411,0.0,0
1777320770781000,1777320770781000,197388,0.26241237,0.017354785,0.39953893,0.0,0
1777320771781000,1777320771781000,197388,0.34254608,0.012085189,0.34263393,0.0,0
1777320772781000,1777320772781000,197388,0.27066988,0.022991663,0.4021605,0.0,0
1777320773781000,1777320773781000,197388,0.070442036,0.016806226,0.4814629,0.0,0
1777320774781000,1777320774781000,197388,0.026110807,0.0133831985,0.47272924,0.0,0
1777320775781000,1777320775781000,197388,0.12131752,0.020153554,0.46251896,0.0,0
1777320776781000,1777320776781000,197388,0.14087495,0.016411733,0.4578707,0.0,0
1777320777781000,1777320777781000,197388,0.19564286,0.00821686,0.43667844,0.0,0
1777320778781000,1777320778781000,197388,0.3149555,0.009897571,0.37529686,0.0,0
1777320779781000,1777320779781000,197388,0.277981,0.018120114,0.3918017,0.0,0
1777320780781000,1777320780781000,197388,0.3392203,0.012624547,0.3448059,0.0,0
1777320781781000,1777320781781000,197388,0.3205353,0.021872956,0.35646075,0.0,0
1777320782781000,1777320782781000,197388,0.17675741,0.014815291,0.4564337,0.0,0
1777320783781000,1777320783781000,197388,0.039513838,0.0175256,0.4763012,0.0,0
1777320784781000,1777320784781000,197388,0.074348785,0.01828338,0.48189402,0.0,0
1777320785781000,1777320785781000,197388,0.13821895,0.016468236,0.46312,0.0,0
1777320786781000,1777320786781000,197388,0.23165901,0.010334885,0.42251784,0.0,0
1777320787781000,1777320787781000,197388,0.3551701,0.0128376195,0.3308123,0.0,0
1777320788781000,1777320788781000,197388,0.35313556,0.010441156,0.32567903,0.0,0
1777320789781000,1777320789781000,197388,0.28435826,0.020725189,0.38672528,0.0,0
1777320790781000,1777320790781000,197388,0.23411468,0.018175507,0.4269992,0.0,0
1777320791781000,1777320791781000,197388,0.057460185,0.020009954,0.48602945,0.0,0
1777320792781000,1777320792781000,197388,0.04181793,0.018970637,0.47236654,0.0,0
1777320793781000,1777320793781000,197388,0.13398343,0.022287542,0.46331844,0.0,0
1777320794781000,1777320794781000,197388,0.16913186,0.010624589,0.4497555,0.0,0
1777320795781000,1777320795781000,197388,0.3289153,0.019060051,0.3513446,0.0,0
1777320796781000,1777320796781000,197388,0.360158,0.015894523,0.3139486,0.0,0
1777320797777000,1777320797777000,197388,0.28900656,0.00931094,0.38187224,0.0,0
1777320798781000,1777320798781000,197388,0.25571343,0.011633046,0.406793,0.0,0
1777320799781000,1777320799781000,197388,0.088609934,0.007511496,0.46868923,0.0,0
1777320800781000,1777320800781000,197388,0.038841847,0.008742382,0.47514537,0.0,0
1777320801777000,1777320801777000,197388,0.12875642,0.0260552,0.466228,0.0,0
1777320802781000,1777320802781000,197388,0.1467935,0.008629177,0.45921284,0.0,0
1777320803781000,1777320803781000,197388,0.29526523,0.015426706,0.3769677,0.0,0
1777320804781000,1777320804781000,197388,0.36010408,0.016478125,0.3153986,0.0,0
1777320805781000,1777320805781000,197388,0.3074445,0.010423726,0.36503989,0.0,0
1777320806781000,1777320806781000,197388,0.29374596,0.007858385,0.3775239,0.0,0
1777320807781000,1777320807781000,197388,0.14713119,0.009133885,0.4573553,0.0,0
