timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1777227250213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227251213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227252213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227253213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227254213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227255213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227256213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227257213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227258213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227259213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227260213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227261213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227262213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227263213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227264213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227265213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227266213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227267213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227268213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227269213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227270213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227271213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227272213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227273213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227274213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227275213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227276213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227277213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227278213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227279213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227280213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227281213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227282213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227283213000,0,0,0,0,0,0,0,0,0,0,1,0
1777227284213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227285213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227286213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227287213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227288213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227289213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227290213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227291213000,0,0,0,0,0,0,0,1,0,0,1,0
1777227292213000,0,0,0,0,0,0,0,1,0,1,1,0
1777227293213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227294213000,0,0,0,0,0,0,0,0,1,1,1,0
1777227295213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227296213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227297213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227298213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227299213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227300213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227301213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227302213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227303213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227304213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227305213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227306213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227307213000,0,0,0,0,0,0,0,0,1,1,1,0
1777227308213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227309213000,0,0,0,0,0,0,0,0,1,0,1,0
1777227310125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227311125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227312125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227313125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227314125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227315125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227316125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227317125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227318125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227319125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227320125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227321125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227322125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227323125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227324125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227325125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227326125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227327125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227328125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227329125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227330125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227331125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227332125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227333125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227334125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227335125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227336125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227337125000,0,0,0,0,1,1,0,1,0,0,1,0
1777227337741000,0,1,0,0,1,1,1,0,0,0,1,0
1777227338093000,0,1,1,0,1,1,1,0,0,0,1,0
1777227338429000,0,1,1,1,1,1,1,0,0,0,1,1
1777227339429000,0,1,1,1,1,1,1,0,0,0,1,1
1777227340429000,0,1,1,1,1,1,1,0,0,0,1,1
1777227341429000,0,1,1,1,1,1,1,0,0,0,1,1
