timestamp,load,ram_usage
1777227282557000,0.30136988,0.19664612
1777227283057000,0.32051283,0.19662838
1777227283557000,0.35064936,0.19663271
1777227284057000,0.30985916,0.19660749
1777227284557000,0.3258427,0.19661576
1777227285057000,0.30882353,0.19660433
1777227285557000,0.31325302,0.19658658
1777227286057000,0.3152174,0.19658737
1777227286557000,0.29166666,0.19656725
1777227287057000,0.32941177,0.19654833
1777227287557000,0.31325302,0.19656608
1777227288057000,0.32467532,0.19653769
1777227288557000,0.29411766,0.1965227
1777227289057000,0.3015873,0.19653098
1777227289557000,0.27941176,0.1965152
1777227290057000,0.3116883,0.19649588
1777227290557000,0.2777778,0.19646986
1777227291057000,0.30232558,0.19645724
1777227291557000,0.2820513,0.19643712
1777227292057000,0.26760563,0.19645014
1777227292557000,0.2769231,0.19642293
1777227293057000,0.29885057,0.19642293
1777227293557000,0.3125,0.19638981
1777227294057000,0.2820513,0.19637956
1777227294557000,0.25714287,0.19637915
1777227295057000,0.28125,0.19636773
1777227295557000,0.26153848,0.19633894
1777227296057000,0.24657534,0.19632277
1777227296557000,0.28767124,0.19633618
1777227297057000,0.29761904,0.19631252
1777227297557000,0.2820513,0.1963003
1777227298057000,0.3,0.19633065
1777227298557000,0.27710843,0.19630621
1777227299057000,0.30555555,0.19631961
1777227299557000,0.22666667,0.19630188
1777227300057000,0.26865673,0.19630976
1777227300557000,0.23529412,0.19628018
1777227301057000,0.24657534,0.19626875
1777227301557000,0.31868133,0.19628136
1777227302057000,0.30487806,0.19626006
1777227302557000,0.30136988,0.19624035
1777227303057000,0.28767124,0.19622892
1777227303557000,0.25675675,0.19620842
1777227304057000,0.28169015,0.19621551
1777227304557000,0.29113925,0.19619027
1777227305057000,0.27058825,0.19616976
1777227305557000,0.30666667,0.19615833
1777227306057000,0.278481,0.19617175
1777227306557000,0.2647059,0.19614847
1777227307057000,0.30232558,0.196126
1777227307557000,0.27906978,0.19614612
1777227308057000,0.3164557,0.19613191
1777227308557000,0.32894737,0.19613467
1777227309057000,0.2837838,0.19611259
1777227309557000,0.29577464,0.196126
1777227310057000,0.25,0.19610825
1777227310557000,0.28947368,0.19608854
1777227311057000,0.2820513,0.19608854
1777227311557000,0.28915662,0.1960704
1777227312057000,0.26760563,0.1960838
1777227312557000,0.3218391,0.19607079
1777227313057000,0.25,0.19612482
1777227313557000,0.27710843,0.1961043
1777227314057000,0.29347825,0.19608459
1777227314557000,0.28735632,0.19606408
1777227315057000,0.2835821,0.19605266
1777227315557000,0.26923078,0.19603728
1777227316057000,0.2857143,0.19601598
1777227316557000,0.2638889,0.19599074
1777227317057000,0.28947368,0.19597931
1777227317557000,0.25,0.19596472
1777227318057000,0.22972973,0.1959446
1777227318557000,0.2535211,0.1959442
1777227319057000,0.29113925,0.19594106
1777227319557000,0.2857143,0.19590911
1777227320057000,0.29069766,0.19592094
1777227320557000,0.29113925,0.19589965
1777227321057000,0.2278481,0.1958819
1777227321557000,0.25316456,0.1958756
1777227322057000,0.31578946,0.19588152
1777227322557000,0.27710843,0.19585903
1777227323057000,0.2638889,0.19583774
1777227323557000,0.24358974,0.19582197
1777227324057000,0.2837838,0.19584051
1777227324557000,0.28,0.19581763
1777227325057000,0.25641027,0.19579357
1777227325557000,0.30526316,0.1957991
1777227326057000,0.29333332,0.19578767
1777227326557000,0.275,0.19576518
1777227327057000,0.3181818,0.19575611
1777227327557000,0.2962963,0.19575927
1777227328057000,0.2739726,0.195736
1777227328557000,0.29411766,0.19572535
1777227329057000,0.31578946,0.19571196
1777227329557000,0.2857143,0.19571471
1777227330057000,0.27027026,0.19568789
1777227330557000,0.2777778,0.1957013
1777227331057000,0.25333333,0.19568041
1777227331557000,0.26086956,0.19569066
1777227332057000,0.24358974,0.19566779
1777227332557000,0.2972973,0.1956532
1777227333057000,0.2682927,0.19564492
1777227333557000,0.25301206,0.19564807
1777227334057000,0.26760563,0.19562401
1777227334557000,0.30120483,0.19561258
1777227335057000,0.27710843,0.19561613
1777227335557000,0.27160493,0.19559522
1777227336057000,0.2777778,0.1955834
1777227336557000,0.33333334,0.1955629
1777227337057000,0.28915662,0.19554238
1777227337557000,0.28,0.19554238
1777227338057000,0.2820513,0.19553332
1777227338557000,0.29268292,0.19551675
1777227339057000,0.278481,0.1955002
1777227339557000,0.24637681,0.19548875
1777227340057000,0.29113925,0.1955002
1777227340557000,0.27941176,0.19547771
1777227341057000,0.29577464,0.19545011
