timestamp,load,ram_usage
1777226059821000,0.28169015,0.19980118
1777226060321000,0.30666667,0.19977751
1777226060821000,0.28,0.19978817
1777226061321000,0.27906978,0.19979131
1777226061821000,0.2631579,0.19977634
1777226062321000,0.3125,0.19978777
1777226062821000,0.29850745,0.19976372
1777226063321000,0.27027026,0.19980551
1777226063821000,0.3069307,0.19980276
1777226064321000,0.29245284,0.19978698
1777226064821000,0.2875,0.1997921
1777226065321000,0.30769232,0.1997791
1777226065821000,0.30107528,0.19980748
1777226066321000,0.2962963,0.19978501
1777226066821000,0.2987013,0.19979842
1777226067321000,0.2804878,0.19977792
1777226067821000,0.2820513,0.19978856
1777226068321000,0.2962963,0.19979014
1777226068821000,0.32,0.1997921
1777226069321000,0.26923078,0.19980551
1777226069821000,0.28,0.19979408
1777226070321000,0.2837838,0.1997921
1777226070821000,0.278481,0.19976963
1777226071321000,0.2837838,0.19978304
1777226071821000,0.27906978,0.19980985
1777226072321000,0.2972973,0.19979842
1777226072821000,0.30769232,0.19980472
1777226073321000,0.31460676,0.19978817
1777226073821000,0.32291666,0.1997925
1777226074321000,0.28421053,0.19977358
1777226074821000,0.29577464,0.19977792
1777226075321000,0.2857143,0.19981222
1777226075821000,0.29411766,0.19979487
1777226076321000,0.29213482,0.19980946
1777226076821000,0.23863636,0.19981498
1777226077321000,0.29213482,0.19978856
1777226077821000,0.3846154,0.19979881
1777226078321000,0.31958762,0.19980551
1777226078821000,0.28915662,0.19980946
1777226079321000,0.2948718,0.19979802
1777226079821000,0.34065935,0.19980197
1777226080321000,0.30337077,0.1997933
1777226080821000,0.29113925,0.19979605
1777226081321000,0.30588236,0.1997996
1777226081821000,0.29113925,0.19980197
1777226082321000,0.31914893,0.1998268
1777226082821000,0.34343433,0.19979723
1777226083321000,0.37795275,0.19982642
1777226083821000,0.2967033,0.19980867
1777226084321000,0.28767124,0.19982208
1777226084821000,0.31764707,0.19983193
1777226085321000,0.32608697,0.19983035
1777226085821000,0.2875,0.19984338
1777226086321000,0.29213482,0.1998485
1777226086821000,0.3116883,0.1998276
1777226087321000,0.31506848,0.19984297
1777226087821000,0.3292683,0.19984417
1777226088321000,0.29761904,0.19985598
1777226088821000,0.30952382,0.19985954
1777226089321000,0.278481,0.19983746
1777226089821000,0.30927834,0.1998414
1777226090321000,0.3084112,0.19984889
