timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1777226035377000,0,0,0,0,0,0,0,1,0,0,1,0
1777226036377000,0,0,0,0,0,0,0,1,0,0,1,0
1777226037377000,0,0,0,0,0,0,0,1,0,0,1,0
1777226038377000,0,0,0,0,0,0,0,1,0,0,1,0
1777226039377000,0,0,0,0,0,0,0,1,0,0,1,0
1777226040377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226041377000,0,0,0,0,0,0,0,0,1,1,1,0
1777226042377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226043377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226044377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226045377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226046377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226047377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226048377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226049377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226050377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226051377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226052377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226053377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226054377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226055377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226056377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226057377000,0,0,0,0,0,0,0,0,1,0,1,0
1777226058377000,0,0,0,0,0,0,0,0,0,0,1,0
1777226059049000,0,0,0,0,1,1,0,0,0,0,1,0
1777226060049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226061049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226062049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226063049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226064049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226065049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226066049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226067049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226068049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226069049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226070049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226071049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226072049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226073049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226074049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226075049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226076049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226077049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226078049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226079049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226080049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226081049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226082049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226083049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226084049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226085049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226086049000,0,0,0,0,1,1,0,1,0,0,1,0
1777226086673000,0,1,0,0,1,1,1,0,0,0,1,0
1777226087025000,0,1,1,0,1,1,1,0,0,0,1,0
1777226087361000,0,1,1,1,1,1,1,0,0,0,1,1
1777226088361000,0,1,1,1,1,1,1,0,0,0,1,1
1777226089361000,0,1,1,1,1,1,1,0,0,0,1,1
1777226090361000,0,1,1,1,1,1,1,0,0,0,1,1
