timestamp,control_power[0],control_power[1],control_power[2]
1777227522221000,2.5974098e-06,2.9094484e-05,1.7655492e-07
1777227522721000,4.4961535e-06,1.9327037e-05,1.3927216e-07
1777227523221000,6.8710146e-06,1.392109e-05,1.5735486e-07
1777227523721000,6.566569e-06,1.5264905e-05,7.049337e-08
1777227524221000,8.396037e-06,1.8202913e-05,1.3208992e-07
1777227524721000,4.561189e-06,2.1664908e-05,1.0609602e-07
1777227525221000,7.704366e-06,2.43476e-05,1.3375087e-07
1777227525721000,6.0240177e-06,1.8271918e-05,2.1076673e-07
1777227526221000,6.4075693e-06,1.8728586e-05,1.3563135e-07
1777227526721000,3.814796e-06,1.88789e-05,1.1789973e-07
1777227527221000,9.913461e-06,1.710714e-05,1.211084e-07
1777227527721000,5.2126884e-06,1.8712084e-05,2.2031695e-07
1777227528221000,7.1269046e-06,2.0025775e-05,6.0124464e-08
1777227528721000,3.5842984e-06,2.0522975e-05,2.4118702e-07
1777227529221000,5.8559276e-06,1.7849625e-05,1.3562028e-07
1777227529721000,6.727453e-06,2.6109092e-05,1.429249e-07
1777227530221000,4.3973446e-06,2.9347782e-05,2.9244822e-07
1777227530721000,5.366195e-06,1.2986696e-05,1.8701617e-07
1777227531221000,2.8827214e-06,1.56827e-05,1.0477219e-07
1777227531721000,8.2020815e-06,1.8168765e-05,1.0676801e-07
1777227532221000,6.426504e-06,1.3084616e-05,1.3034906e-07
1777227532721000,5.570472e-06,1.78698e-05,2.0603221e-07
1777227533221000,5.2088053e-06,2.2540555e-05,1.02539886e-07
1777227533721000,5.333962e-06,2.0515015e-05,2.6723407e-07
1777227534221000,4.5811194e-06,1.8805038e-05,4.7964147e-07
1777227534721000,9.317261e-06,2.3799856e-05,8.6795396e-08
1777227535221000,5.5512173e-06,1.8960414e-05,1.9555337e-07
1777227535721000,6.884298e-06,1.6651027e-05,5.9223765e-08
1777227536221000,6.2863883e-06,3.283503e-05,1.4757254e-07
1777227536721000,4.1830554e-06,2.8148954e-05,2.5199571e-07
1777227537221000,5.6375525e-06,1.9333753e-05,3.1971976e-07
1777227537721000,5.0907925e-06,2.4600018e-05,7.7753384e-08
1777227538221000,5.8968476e-06,2.2563296e-05,1.8848878e-07
1777227538721000,5.5919854e-06,2.3403161e-05,5.026599e-07
1777227539221000,5.667222e-06,1.8312381e-05,2.844066e-07
1777227539721000,5.1061975e-06,2.3771356e-05,3.3861443e-07
1777227540221000,6.6994967e-06,1.8699966e-05,1.0188103e-07
1777227540721000,7.418228e-06,1.9391855e-05,2.4104145e-07
1777227541221000,6.4405153e-06,2.108622e-05,1.1278835e-07
1777227541721000,5.1507163e-06,2.1199405e-05,8.799126e-08
1777227542221000,4.737118e-06,2.3055287e-05,1.7197344e-07
1777227542721000,7.1012764e-06,2.0035539e-05,1.908948e-07
1777227543221000,4.753042e-06,2.1569007e-05,1.559759e-07
1777227543721000,3.755187e-06,1.6436303e-05,1.8884299e-07
1777227544221000,5.137982e-06,1.8772827e-05,1.6167806e-07
1777227544721000,6.590529e-06,1.5748212e-05,2.4608408e-07
1777227545221000,6.726867e-06,1.9701647e-05,7.795087e-07
1777227545721000,4.7654903e-06,2.0808033e-05,5.298978e-07
1777227546221000,5.420596e-06,1.8130959e-05,2.202708e-07
1777227546721000,4.76606e-06,2.0206133e-05,3.0914833e-07
1777227547221000,6.006369e-06,1.5827152e-05,1.8198892e-07
1777227547721000,6.480489e-06,2.0160034e-05,1.7775226e-07
1777227548221000,1.1749686e-05,1.6788783e-05,1.7416093e-07
1777227548721000,5.9360573e-06,2.2145858e-05,8.719201e-08
1777227549221000,6.515145e-06,1.5609823e-05,3.5504928e-07
1777227549721000,8.6903665e-06,1.4311917e-05,1.407782e-07
1777227550221000,5.66314e-06,2.4836165e-05,1.805032e-07
1777227550721000,7.2778325e-06,1.59114e-05,2.2935285e-07
1777227551221000,5.531046e-06,2.690373e-05,3.0528156e-07
1777227551721000,6.669611e-06,1.718553e-05,7.835174e-08
1777227552221000,9.345385e-06,2.3272598e-05,1.6698911e-07
1777227552721000,6.470307e-06,2.6482168e-05,5.5117056e-07
1777227553221000,4.3401265e-06,2.1459884e-05,7.859631e-06
1777227553721000,6.3677157e-06,3.4599503e-05,3.6710837e-06
1777227554221000,3.299305e-06,1.175052e-05,9.731738e-07
1777227554721000,9.553039e-06,1.1251283e-05,2.1201637e-07
1777227555221000,4.932591e-06,1.4814854e-05,1.319453e-07
1777227555721000,1.0171146e-05,1.8348494e-05,6.636985e-08
1777227556221000,4.4328635e-06,1.1817086e-05,7.518205e-08
1777227556721000,5.849603e-06,1.1105151e-05,2.7700986e-07
1777227557221000,8.14627e-06,1.9080908e-05,5.7103026e-08
1777227557721000,4.446956e-06,7.1089457e-06,5.2004353e-08
1777227558221000,6.3688212e-06,8.365946e-06,1.4877544e-07
1777227558721000,4.50965e-06,4.697023e-06,1.0484974e-07
1777227559221000,7.0767182e-06,6.145484e-06,2.7176392e-07
1777227559721000,5.5307064e-06,5.008357e-06,1.3075339e-07
1777227560221000,4.4569906e-06,7.737316e-06,5.999557e-08
1777227560721000,5.877269e-06,9.952643e-06,6.846546e-08
1777227561221000,5.2032515e-06,1.07523065e-05,2.7647843e-07
1777227561721000,5.7307993e-06,1.344978e-05,2.314317e-07
1777227562221000,5.945845e-06,5.52647e-06,6.116226e-08
1777227562721000,5.5834175e-06,9.474623e-06,1.8322528e-07
1777227563221000,2.868475e-06,1.1432886e-05,2.1846924e-07
1777227563721000,8.7917615e-06,7.4741793e-06,1.6161792e-07
1777227564221000,4.9197088e-06,1.1329328e-05,2.5513847e-07
1777227564721000,4.5210745e-06,6.366894e-06,1.13162244e-07
1777227565221000,6.369451e-06,6.112412e-06,1.0068086e-07
1777227565721000,7.066283e-06,1.1413498e-05,1.2728445e-07
1777227566221000,6.156709e-06,7.236303e-06,1.3917567e-07
1777227566721000,4.3716955e-06,7.494628e-06,1.1923329e-07
1777227567221000,4.0001437e-06,7.5689272e-06,4.458158e-08
1777227567721000,5.151258e-06,9.508323e-06,1.5562351e-07
1777227568221000,5.2298565e-06,5.623255e-06,8.566026e-08
1777227568721000,7.1517584e-06,6.981597e-06,1.1890983e-07
1777227569221000,4.968495e-06,6.9124135e-06,1.4223943e-07
1777227569721000,7.849792e-06,1.28540005e-05,9.869546e-08
1777227570221000,4.2026177e-06,1.0056081e-05,2.0156757e-07
1777227570721000,4.7635767e-06,9.141788e-06,1.1957002e-07
1777227571221000,5.6006306e-06,1.1609451e-05,2.3062023e-07
1777227571721000,5.5410974e-06,9.260421e-06,2.423229e-07
1777227572221000,3.947763e-06,3.4378647e-06,1.15009996e-07
1777227572721000,4.875574e-06,7.318717e-06,1.989784e-07
1777227573221000,6.433473e-06,2.3196199e-05,4.955354e-07
1777227573721000,1.1596849e-05,5.0367566e-05,1.704653e-06
1777227574221000,6.345968e-06,2.1958533e-05,8.0958773e-07
1777227574721000,2.981164e-06,4.3143764e-06,1.9884361e-07
1777227575221000,3.6915826e-06,3.897278e-06,3.6016786e-07
1777227575721000,4.1830262e-06,4.0476175e-06,1.4670967e-07
1777227576221000,5.219257e-06,4.7535223e-06,3.0457306e-07
1777227576721000,4.053581e-06,5.2934743e-06,4.8149167e-07
1777227577221000,5.68344e-06,1.0165182e-05,4.5610786e-08
