timestamp,load,ram_usage
1777225691321000,0.29411766,0.19737919
1777225691821000,0.28947368,0.19735315
1777225692321000,0.2840909,0.19738314
1777225692821000,0.3030303,0.19736814
1777225693321000,0.2753623,0.19742611
1777225693821000,0.25301206,0.1974549
1777225694321000,0.2777778,0.19748014
1777225694821000,0.2820513,0.19749354
1777225695321000,0.29761904,0.19750695
1777225695821000,0.29166666,0.19748093
1777225696321000,0.2857143,0.19751129
1777225696821000,0.28985506,0.1974971
1777225697321000,0.31428573,0.1974758
1777225697821000,0.3218391,0.19750814
1777225698321000,0.30864197,0.19749157
1777225698821000,0.29333332,0.19749473
1777225699321000,0.27142859,0.19750695
1777225699821000,0.2638889,0.19751641
1777225700321000,0.3026316,0.1974904
1777225700821000,0.3,0.19749552
1777225701321000,0.3164557,0.1975172
1777225701821000,0.28,0.19749197
1777225702321000,0.30769232,0.19749787
1777225702821000,0.3026316,0.19749945
1777225703321000,0.3030303,0.19752431
1777225703821000,0.3026316,0.19749828
1777225704321000,0.33333334,0.19759923
1777225704821000,0.325,0.19760317
1777225705321000,0.30985916,0.19761658
1777225705821000,0.30952382,0.19760357
1777225706321000,0.28947368,0.1976075
1777225706821000,0.27941176,0.19760711
1777225707321000,0.30985916,0.19763196
1777225707821000,0.30487806,0.19760671
1777225708321000,0.3,0.19763196
1777225708821000,0.3164557,0.19761382
1777225709321000,0.2753623,0.19765207
1777225709821000,0.2857143,0.19765562
1777225710321000,0.27941176,0.19766113
1777225710821000,0.31944445,0.19767967
1777225711321000,0.2987013,0.19768558
1777225711821000,0.3375,0.19766429
1777225712321000,0.28125,0.19764024
1777225712821000,0.26760563,0.19882126
1777225713321000,0.31325302,0.19880864
1777225713821000,0.296875,0.19883427
1777225714321000,0.2923077,0.1988323
1777225714821000,0.3043478,0.19882718
1777225715321000,0.2753623,0.19885398
1777225715821000,0.2777778,0.1988319
1777225716321000,0.3030303,0.19884335
1777225716821000,0.2987013,0.19885439
1777225717321000,0.33673468,0.1988536
1777225717821000,0.33333334,0.19886543
1777225718321000,0.3218391,0.19887055
1777225718821000,0.30769232,0.19887252
1777225719321000,0.32142857,0.19891077
1777225719821000,0.30864197,0.19900069
1777225720321000,0.29333332,0.1989786
1777225720821000,0.28947368,0.19900541
1777225721321000,0.2777778,0.19899595
1777225721821000,0.30120483,0.19902986
1777225722321000,0.29577464,0.19903144
1777225722821000,0.31868133,0.19912648
1777225723321000,0.32352942,0.19910163
1777225723821000,0.24705882,0.19910675
1777225724321000,0.29577464,0.1991174
1777225724821000,0.33333334,0.19913279
1777225725321000,0.26190478,0.19913042
1777225725821000,0.26966292,0.19916275
1777225726321000,0.3116883,0.19916196
1777225726821000,0.2857143,0.19915053
1777225727321000,0.28915662,0.1991734
1777225727821000,0.26804122,0.19922112
1777225728321000,0.325,0.19923492
1777225728821000,0.33783785,0.19925897
1777225729321000,0.32098764,0.19925897
1777225729821000,0.29577464,0.19924833
1777225730321000,0.31325302,0.1992712
1777225730821000,0.27027026,0.19927908
1777225731321000,0.3243243,0.1992771
1777225731821000,0.2875,0.19928972
1777225732321000,0.29885057,0.1992925
1777225732821000,0.28125,0.19927908
1777225733321000,0.32967034,0.19928381
1777225733821000,0.20168068,0.1994518
1777225734321000,0.1919192,0.20005828
1777225734821000,0.25555557,0.2000851
1777225735321000,0.27710843,0.20006695
1777225735821000,0.275,0.20004448
1777225736321000,0.28,0.20003304
1777225736821000,0.2857143,0.20001845
1777225737321000,0.27710843,0.19999993
1777225737821000,0.29113925,0.19997862
1777225738321000,0.3139535,0.19995852
1777225738821000,0.30232558,0.19997153
1777225739321000,0.27272728,0.19994985
1777225739821000,0.2857143,0.19993682
1777225740321000,0.30487806,0.19991514
1777225740821000,0.2820513,0.19996877
1777225741321000,0.2647059,0.19995733
1777225741821000,0.3,0.19993603
1777225742321000,0.3253012,0.19992343
1777225742821000,0.3125,0.19990252
1777225743321000,0.2987013,0.1998824
1777225743821000,0.3108108,0.1998694
1777225744321000,0.26923078,0.1998832
1777225744821000,0.2972973,0.19985954
1777225745321000,0.27631578,0.19983785
1777225745821000,0.3,0.19982405
1777225746321000,0.27027026,0.19981301
1777225746821000,0.28767124,0.19978896
1777225747321000,0.2777778,0.19978935
1777225747821000,0.31460676,0.19977514
1777225748321000,0.2753623,0.19987059
1777225748821000,0.30666667,0.19984101
1777225749321000,0.296875,0.19984534
1777225749821000,0.30851063,0.19985875
1777225750321000,0.2777778,0.19986072
1777225750821000,0.29166666,0.19985165
1777225751321000,0.2948718,0.19985284
1777225751821000,0.2739726,0.19986506
1777225752321000,0.2962963,0.19987847
1777225752821000,0.2948718,0.1998493
1777225753321000,0.2987013,0.19985835
1777225753821000,0.28,0.19985875
1777225754321000,0.3026316,0.19987886
1777225754821000,0.25675675,0.19985875
1777225755321000,0.30985916,0.1998343
1777225755821000,0.29411766,0.19986427
1777225756321000,0.29885057,0.19985007
1777225756821000,0.26027396,0.19986822
1777225757321000,0.35064936,0.19984297
1777225757821000,0.31578946,0.19987059
1777225758321000,0.29213482,0.19985047
1777225758821000,0.30864197,0.19987531
1777225759321000,0.29545453,0.19987531
1777225759821000,0.30769232,0.19988477
1777225760321000,0.2987013,0.19988793
1777225760821000,0.28767124,0.19986348
1777225761321000,0.28169015,0.19987689
1777225761821000,0.32954547,0.19990961
1777225762321000,0.3258427,0.1998899
1777225762821000,0.3292683,0.19989464
1777225763321000,0.30379745,0.199897
1777225763821000,0.31428573,0.19988005
1777225764321000,0.29166666,0.19992264
1777225764821000,0.30864197,0.19989385
1777225765321000,0.2857143,0.199897
1777225765821000,0.3181818,0.19990094
1777225766321000,0.29850745,0.19992264
1777225766821000,0.28915662,0.19992736
1777225767321000,0.30769232,0.19992894
1777225767821000,0.2835821,0.19990173
1777225768321000,0.28395063,0.19992657
1777225768821000,0.31343284,0.19992264
1777225769321000,0.3,0.19992855
1777225769821000,0.29113925,0.19993249
1777225770321000,0.32857144,0.19992106
1777225770821000,0.32142857,0.19993249
1777225771321000,0.3472222,0.1999104
1777225771821000,0.3,0.19991119
1777225772321000,0.27941176,0.19989897
1777225772821000,0.30136988,0.19988556
1777225773321000,0.32142857,0.19986269
1777225773821000,0.30232558,0.19986822
1777225774321000,0.3478261,0.19987255
1777225774821000,0.30487806,0.19988596
1777225775321000,0.3255814,0.19988753
1777225775821000,0.3043478,0.19987373
1777225776321000,0.32941177,0.19988123
1777225776821000,0.2962963,0.19985954
1777225777321000,0.30588236,0.19989818
1777225777821000,0.3255814,0.19988123
1777225778321000,0.30952382,0.19989188
1777225778821000,0.29166666,0.1998966
1777225779321000,0.3108108,0.19987215
1777225779821000,0.3116883,0.19987768
1777225780321000,0.33734939,0.19989818
1777225780821000,0.28985506,0.19987531
1777225781321000,0.30952382,0.19987768
1777225781821000,0.30769232,0.19989897
1777225782321000,0.30952382,0.19987728
1777225782821000,0.3258427,0.19987018
1777225783321000,0.29577464,0.19988438
