timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1777225677873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225678873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225679873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225680873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225681873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225682873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225683873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225684873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225685873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225686873000,0,1,1,1,1,1,1,0,0,0,1,1
1777225686977000,0,1,0,0,1,1,1,0,0,0,1,0
1777225687089000,0,0,0,0,1,0,1,0,0,0,1,0
1777225688089000,0,0,0,0,1,0,0,0,0,0,1,0
1777225689089000,0,0,0,0,1,0,0,0,0,0,1,0
1777225689177000,0,0,0,0,0,0,0,0,0,0,1,0
1777225690177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225691177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225692177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225693177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225694177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225695177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225696177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225697177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225698177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225699177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225700177000,0,0,0,0,0,0,0,1,1,0,1,0
1777225701177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225702177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225703177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225704177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225705177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225706177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225707177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225708177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225709177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225710177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225711177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225712177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225713177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225714177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225715177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225716177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225717177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225718177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225719177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225720177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225721177000,0,0,0,0,0,0,0,0,0,0,1,0
1777225722177000,0,0,0,0,0,0,0,0,0,0,1,0
1777225723177000,0,0,0,0,0,0,0,0,0,0,1,0
1777225724177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225725177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225726177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225727177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225728177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225729177000,0,0,0,0,0,0,0,1,0,0,1,0
1777225730177000,0,0,0,0,0,0,0,1,0,1,1,0
1777225731177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225732177000,0,0,0,0,0,0,0,0,1,1,1,0
1777225733177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225734177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225735177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225736177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225737177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225738177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225739177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225740177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225741177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225742177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225743177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225744177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225745177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225746177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225747177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225748177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225749177000,0,0,0,0,0,0,0,0,1,1,1,0
1777225750177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225751177000,0,0,0,0,0,0,0,0,1,0,1,0
1777225752129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225753129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225754129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225755129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225756129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225757129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225758129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225759129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225760129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225761129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225762129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225763129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225764129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225765129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225766129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225767129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225768129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225769129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225770129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225771129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225772129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225773129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225774129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225775129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225776129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225777129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225778129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225779129000,0,0,0,0,1,1,0,1,0,0,1,0
1777225779689000,0,1,0,0,1,1,1,0,0,0,1,0
1777225780041000,0,1,1,0,1,1,1,0,0,0,1,0
1777225780377000,0,1,1,1,1,1,1,0,0,0,1,1
1777225781377000,0,1,1,1,1,1,1,0,0,0,1,1
1777225782377000,0,1,1,1,1,1,1,0,0,0,1,1
1777225783377000,0,1,1,1,1,1,1,0,0,0,1,1
