timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777225689021000,13071.603,290.48007,0,45,4652,1024000,0,3,1,187
1777225690021000,13373.946,290.73795,0,45,4838,1024000,0,3,1,187
1777225691021000,13678.053,291.0224,0,45,3432,1024000,0,3,1,187
1777225692021000,13979.2705,291.2348,0,47,4761,1024000,0,3,1,187
1777225693021000,14285.283,291.5364,0,47,1375,1024000,0,3,1,187
1777225694021000,14584.742,291.69482,0,47,4729,1024000,0,3,1,187
1777225695021000,14887.126,291.90442,0,49,5085,1024000,0,3,1,187
1777225696021000,15190.242,292.12006,0,49,4761,1024000,0,3,1,187
1777225697021000,15496.163,292.38043,0,49,1375,1024000,0,3,1,187
1777225698021000,15795.211,292.5039,0,51,4690,1024000,0,3,1,187
1777225699021000,16098.363,292.6975,0,52,5047,1024000,0,3,1,187
1777225700021000,16402.492,292.90164,0,52,5213,1024000,0,3,1,187
1777225701021000,16707.734,293.11816,0,52,4690,1024000,0,3,1,187
1777225702021000,17014.994,293.36197,0,53,1375,1024000,0,3,1,187
1777225703021000,17318.994,293.54227,0,53,1375,1024000,0,3,1,187
1777225704021000,17618.457,293.64093,0,54,5492,1024000,0,3,1,187
1777225705021000,17921.86,293.80096,0,57,5031,1024000,0,3,1,187
1777225706021000,18225.176,293.95447,0,58,4663,1024000,0,3,1,187
1777225707021000,18528.348,294.10077,0,58,4740,1024000,0,3,1,187
1777225708021000,18831.443,294.2413,0,58,5047,1024000,0,3,1,187
1777225709021000,19137.99,294.43063,0,58,1375,1024000,0,3,1,187
1777225710021000,19440.72,294.55637,0,58,1375,1024000,0,3,1,187
1777225711021000,19739.998,294.62683,0,58,4749,1024000,0,3,1,187
1777225712021000,20042.363,294.74063,0,59,5085,1024000,0,3,1,187
1777225713021000,20345.02,294.85538,0,59,5189,1024000,0,3,1,187
1777225714021000,20648.082,294.9726,0,59,4772,1024000,0,3,1,187
1777225715021000,20950.611,295.07904,0,59,4728,1024000,0,3,1,187
1777225716021000,21253.342,295.1853,0,59,4718,1024000,0,3,1,187
1777225717021000,21555.914,295.2865,0,59,5047,1024000,0,3,1,187
1777225718021000,21858.508,295.38525,0,61,4936,1024000,0,3,1,187
1777225719021000,22161.305,295.48407,0,61,4652,1024000,0,3,1,187
1777225720021000,22464.082,295.58002,0,61,4609,1024000,0,3,1,187
1777225721021000,22766.732,295.67188,0,61,5167,1024000,0,3,1,187
1777225722021000,23069.465,295.76236,0,63,4761,1024000,0,3,1,187
1777225723021000,23372.463,295.85394,0,63,4652,1024000,0,3,1,187
1777225724021000,23680.047,296.00058,0,66,1375,1024000,0,3,1,187
1777225725021000,23980.234,296.05228,0,67,5047,1024000,0,3,1,187
1777225726021000,24283.344,296.13834,0,67,5312,1024000,0,3,1,187
1777225727021000,24586.64,296.2246,0,68,4652,1024000,0,3,1,187
1777225728021000,24889.719,296.30618,0,68,4772,1024000,0,3,1,187
1777225729021000,25196.2,296.42587,0,68,1413,1024000,0,3,1,187
1777225730021000,25497.746,296.4854,0,68,3432,1024000,0,3,1,187
1777225731021000,25799.709,296.54837,0,69,4881,1024000,0,3,1,187
1777225732021000,26107.768,296.67917,0,69,1375,1024000,0,3,1,187
1777225733021000,26412.648,296.77133,0,69,1375,1024000,0,3,1,187
1777225734021000,26714.246,296.82495,0,69,5170,1024000,0,3,1,187
1777225735021000,27022.637,296.95206,0,70,1375,1024000,0,3,1,187
1777225736021000,27323.973,296.99973,0,70,4652,1024000,0,3,1,187
1777225737021000,27630.035,297.09714,0,71,1375,1024000,0,3,1,187
1777225738021000,27929.43,297.12158,0,71,5266,1024000,0,3,1,187
1777225739021000,28232.346,297.1826,0,71,5090,1024000,0,3,1,187
1777225740021000,28535.152,297.24118,0,71,4918,1024000,0,3,1,187
1777225741021000,28837.95,297.29846,0,71,4787,1024000,0,3,1,187
1777225742021000,29140.562,297.35266,0,71,4718,1024000,0,3,1,187
1777225743021000,29444.729,297.4215,0,72,3280,1024000,0,3,1,187
1777225744021000,29749.383,297.49384,0,72,1375,1024000,0,3,1,187
1777225745021000,30048.547,297.51038,0,73,4772,1024000,0,3,1,187
1777225746021000,30352.46,297.57315,0,73,3318,1024000,0,3,1,187
1777225747021000,30653.734,297.60907,0,73,5047,1024000,0,3,1,187
1777225748021000,30958.182,297.67484,0,73,3280,1024000,0,3,1,187
1777225749021000,31262.635,297.73938,0,73,1375,1024000,0,3,1,187
1777225750021000,31562.049,297.7552,0,73,4609,1024000,0,3,1,187
1777225751021000,31864.643,297.8004,0,73,5047,1024000,0,3,1,187
1777225752021000,32167.658,297.8487,0,73,5128,1024000,0,3,1,187
1777225753021000,32470.871,297.89792,0,73,4652,1024000,0,3,1,187
1777225754021000,32776.64,297.96945,0,73,1375,1024000,0,3,1,187
1777225755021000,33079.418,298.0128,0,73,1375,1024000,0,3,1,187
1777225756021000,33378.633,298.02353,0,73,5298,1024000,0,3,1,187
1777225757021000,33681.867,298.0696,0,73,4761,1024000,0,3,1,187
1777225758021000,33984.63,298.11078,0,74,4772,1024000,0,3,1,187
1777225759021000,34287.23,298.14984,0,75,4609,1024000,0,3,1,187
1777225760021000,34591.113,298.19925,0,75,3609,1024000,0,3,1,187
1777225761021000,34892.805,298.2291,0,75,4761,1024000,0,3,1,187
1777225762021000,35198.57,298.29297,0,76,1375,1024000,0,3,1,187
1777225763021000,35497.773,298.30063,0,76,4647,1024000,0,3,1,187
1777225764021000,35800.418,298.3368,0,76,5047,1024000,0,3,1,187
1777225765021000,36103.0,298.3719,0,76,5210,1024000,0,3,1,187
1777225766021000,36405.895,298.40897,0,76,4880,1024000,0,3,1,187
1777225767021000,36708.33,298.44168,0,78,4751,1024000,0,3,1,187
1777225768021000,37011.04,298.4761,0,78,4718,1024000,0,3,1,187
1777225769021000,37313.39,298.50714,0,78,5253,1024000,0,3,1,187
1777225770021000,37616.523,298.54385,0,79,4792,1024000,0,3,1,187
1777225771021000,37922.465,298.60208,0,79,1375,1024000,0,3,1,187
1777225772021000,38221.527,298.60568,0,81,4729,1024000,0,3,1,187
1777225773021000,38525.527,298.6475,0,81,3609,1024000,0,3,1,187
1777225774021000,38826.93,298.6687,0,81,4860,1024000,0,3,1,187
1777225775021000,39129.727,298.7002,0,81,4772,1024000,0,3,1,187
1777225776021000,39432.34,298.72986,0,81,4609,1024000,0,3,1,187
1777225777021000,39734.742,298.75748,0,83,5047,1024000,0,3,1,187
1777225778021000,40037.496,298.78726,0,83,5090,1024000,0,3,1,187
1777225779021000,40340.195,298.81625,0,83,5023,1024000,0,3,1,187
1777225780021000,40642.97,298.84537,0,83,4848,1024000,0,3,1,187
1777225781021000,40945.836,298.87473,0,84,4718,1024000,0,3,1,187
1777225782021000,41247.86,298.89752,0,84,5167,1024000,0,3,1,187
1777225783021000,41552.04,298.93555,0,84,4837,1024000,0,3,1,187
