timestamp,speed_up,speed_down,want_takeoff
1777225764969000,3.6000001,1.8000001,0
1777225765969000,3.6000001,1.8000001,0
1777225766969000,3.6000001,1.8000001,0
1777225767969000,3.6000001,1.8000001,0
1777225768969000,3.6000001,1.8000001,0
1777225769969000,3.6000001,1.8000001,0
1777225770969000,3.6000001,1.8000001,0
1777225771969000,3.6000001,1.8000001,0
1777225772969000,3.6000001,1.8000001,0
1777225773969000,3.6000001,1.8000001,0
1777225774969000,3.6000001,1.8000001,0
1777225775969000,3.6000001,1.8000001,0
1777225776969000,3.6000001,1.8000001,0
1777225777969000,3.6000001,1.8000001,0
1777225778969000,3.6000001,1.8000001,0
1777225779969000,3.6000001,1.8000001,0
1777225780969000,3.6000001,1.8000001,0
1777225781969000,3.6000001,1.8000001,0
1777225782969000,3.6000001,1.8000001,0
