timestamp,control_power[0],control_power[1],control_power[2]
1777225682025000,3.8379044e-06,2.790154e-06,4.9443628e-08
1777225682525000,4.979746e-06,4.9847713e-06,8.745558e-08
1777225683025000,3.535641e-06,2.6660277e-06,1.1439385e-07
1777225683525000,4.0967416e-06,5.386909e-06,9.5305474e-08
1777225684025000,3.9504203e-06,4.656324e-06,1.0036536e-07
1777225684525000,2.4906858e-06,2.8725885e-06,2.4034017e-07
1777225685025000,3.140758e-06,3.6526515e-06,1.2025765e-07
1777225685525000,3.4628692e-06,5.116199e-06,1.1016758e-07
1777225686025000,4.408986e-06,3.850084e-06,1.0788011e-07
1777225686525000,7.102785e-06,8.088252e-06,3.8085467e-08
1777225687025000,8.346143e-06,7.225207e-06,1.2222897e-07
1777225687525000,6.7459173e-06,8.844012e-06,7.574611e-08
1777225688025000,4.323129e-06,1.3690493e-05,5.655687e-08
1777225688525000,8.809557e-06,1.4007506e-05,1.2312552e-07
1777225689025000,1.850832e-05,2.0597083e-05,5.8974706e-08
1777225689525000,7.1725776e-06,1.3163076e-05,5.2949368e-08
1777225690025000,3.5576575e-06,3.6482909e-06,3.5296477e-08
1777225690525000,5.391264e-06,1.012017e-05,2.7102197e-07
1777225691025000,5.7610846e-06,1.1187387e-05,2.275453e-07
1777225691525000,5.0128897e-06,4.588364e-06,2.6907026e-08
1777225692025000,4.746286e-06,8.570207e-06,4.525425e-08
1777225692525000,6.9370953e-06,8.604534e-06,1.9197407e-07
1777225693025000,4.0364284e-06,8.175562e-06,2.5986915e-07
1777225693525000,5.556537e-06,7.109248e-06,4.9022653e-08
1777225694025000,6.72559e-06,1.42206345e-05,4.9579587e-08
1777225694525000,4.323042e-06,1.4136607e-05,6.2052806e-08
1777225695025000,5.96397e-06,1.1927266e-05,1.4760472e-07
1777225695525000,7.510873e-06,1.0471236e-05,1.7861679e-07
1777225696025000,4.3433047e-06,4.9585997e-06,1.9560532e-07
1777225696525000,4.6941987e-06,1.4172397e-05,5.9120513e-08
1777225697025000,6.872372e-06,6.92559e-06,1.4363916e-07
1777225697525000,6.1672135e-06,1.1293997e-05,1.0988712e-07
1777225698025000,5.4203697e-06,1.2882362e-05,6.5646367e-07
1777225698525000,9.160302e-06,7.288776e-06,7.1014045e-07
1777225699025000,6.173844e-06,9.800646e-06,2.179604e-07
1777225699525000,7.6194706e-06,2.8192055e-05,4.496745e-05
1777225700025000,1.1067626e-05,2.4999905e-05,3.5742996e-05
1777225700525000,6.836378e-06,1.47099545e-05,1.1899074e-06
1777225701025000,6.406359e-06,2.5242534e-05,9.272894e-07
1777225701525000,3.295088e-06,1.4254933e-05,8.8290966e-07
1777225702025000,5.6413814e-06,4.416466e-05,2.8815873e-07
1777225702525000,4.6305368e-06,2.4613155e-05,2.551323e-07
1777225703025000,3.8586236e-06,2.4405439e-05,3.2874325e-07
1777225703525000,8.627287e-06,2.4620127e-05,2.3409777e-07
1777225704025000,6.4294622e-06,1.9343892e-05,1.8100354e-07
1777225704525000,3.6845202e-06,1.6095462e-05,4.1435916e-07
1777225705025000,4.5503953e-06,1.8096862e-05,1.4803793e-07
1777225705525000,5.490749e-06,2.2509745e-05,5.376108e-08
1777225706025000,6.87539e-06,1.6556283e-05,1.8573058e-07
1777225706525000,6.015323e-06,1.4495941e-05,8.3152976e-08
1777225707025000,4.8104444e-06,1.8635501e-05,7.194182e-08
1777225707525000,6.1604983e-06,1.7518834e-05,4.5846768e-08
1777225708025000,5.730176e-06,2.1635842e-05,1.402944e-07
1777225708525000,7.341751e-06,1.8479e-05,1.0894298e-07
1777225709025000,5.8471132e-06,2.1155021e-05,1.8839691e-07
1777225709525000,3.5980092e-06,1.8997796e-05,3.09985e-07
1777225710025000,4.922219e-06,2.1669955e-05,4.2744713e-07
1777225710525000,4.5779493e-06,2.5132715e-05,6.394752e-07
1777225711025000,5.1765614e-06,1.7876822e-05,1.7761e-07
1777225711525000,5.524963e-06,2.1812446e-05,1.02605824e-07
1777225712025000,7.042271e-06,2.0423013e-05,1.283683e-07
1777225712525000,5.268598e-06,1.803252e-05,1.1243278e-07
1777225713025000,4.9588552e-06,1.8325643e-05,1.6548158e-07
1777225713525000,5.778015e-06,1.5725862e-05,1.9333038e-07
1777225714025000,5.7945717e-06,2.5489364e-05,1.5070634e-07
1777225714525000,4.602465e-06,1.7946359e-05,1.7875084e-07
1777225715025000,6.5692166e-06,1.5138629e-05,2.766698e-07
1777225715525000,5.68742e-06,2.0741236e-05,6.9349404e-08
1777225716025000,5.1551992e-06,1.6363094e-05,1.7177143e-07
1777225716525000,5.8189753e-06,2.2008497e-05,9.3695014e-08
1777225717025000,2.8567401e-06,2.2693852e-05,3.6743003e-07
1777225717525000,5.1354264e-06,2.0440828e-05,5.8061977e-07
1777225718025000,6.6743887e-06,1.7660721e-05,1.9605798e-07
1777225718525000,4.5878637e-06,2.7412876e-05,1.3176158e-07
1777225719025000,7.294277e-06,2.335243e-05,1.13760315e-07
1777225719525000,5.220705e-06,1.1175025e-05,3.043887e-07
1777225720025000,6.4008173e-06,1.4057471e-05,8.850271e-08
1777225720525000,5.258852e-06,7.596904e-06,7.7830215e-08
1777225721025000,8.499746e-06,5.9863937e-06,1.125959e-06
1777225721525000,4.3935197e-06,8.446995e-06,1.1402027e-06
1777225722025000,5.4314996e-06,1.2621313e-05,3.6699961e-07
1777225722525000,6.4694764e-06,2.156974e-05,1.7323546e-07
1777225723025000,4.2313686e-06,4.207961e-06,1.5514105e-07
1777225723525000,6.073072e-06,1.3439386e-05,7.465463e-07
1777225724025000,5.1143165e-06,1.0295009e-05,2.5349215e-07
1777225724525000,5.089981e-06,1.0395234e-05,1.0569379e-07
1777225725025000,5.883816e-06,1.5624573e-05,1.2730278e-07
1777225725525000,3.8382173e-06,1.0337336e-05,1.4865387e-07
1777225726025000,5.526631e-06,1.6614951e-05,2.3048126e-07
1777225726525000,5.1410225e-06,6.8819445e-06,5.529896e-08
1777225727025000,4.245026e-06,1.3680308e-05,8.94024e-08
1777225727525000,5.8422606e-06,5.369985e-06,1.4672223e-07
1777225728025000,4.7486583e-06,7.4004674e-06,2.4102735e-07
1777225728525000,3.9350325e-06,8.667484e-06,6.6066356e-08
1777225729025000,5.553549e-06,9.32391e-06,1.4050423e-07
1777225729525000,5.159032e-06,6.9686357e-06,6.840902e-08
1777225730025000,7.577407e-06,2.7707261e-05,4.9580525e-05
1777225730525000,3.826739e-05,2.0466721e-05,0.0006113786
1777225731025000,2.2952525e-05,2.7915803e-05,0.00030983688
1777225731525000,2.1762133e-05,2.4357769e-05,0.00026887978
1777225732025000,9.636899e-05,2.0249543e-05,0.0006048242
1777225732525000,6.414248e-05,2.5092755e-05,0.0003925816
1777225733025000,2.430025e-05,1.20631785e-05,8.22761e-05
1777225733525000,9.86434e-05,1.26495715e-05,0.0009851723
1777225734025000,4.942672e-05,1.7685146e-05,0.00053374056
1777225734525000,1.6036138e-05,2.6470996e-05,0.00017382906
1777225735025000,1.6699916e-05,2.0338377e-05,0.00029992982
1777225735525000,2.6173277e-05,1.8561332e-05,0.00038113986
1777225736025000,2.2450988e-05,2.1442054e-05,0.00028608638
1777225736525000,2.5221496e-05,1.6322865e-05,0.00022120633
1777225737025000,1.25307215e-05,1.8221695e-05,8.327997e-05
1777225737525000,8.156442e-06,1.326244e-05,2.742511e-05
1777225738025000,5.583823e-06,2.4482302e-05,1.6121398e-06
1777225738525000,9.617731e-06,1.47572855e-05,2.229071e-06
1777225739025000,5.3964854e-06,2.0661451e-05,3.4875745e-07
1777225739525000,5.9827303e-06,1.9280755e-05,1.5459058e-07
1777225740025000,5.4886395e-06,2.2355298e-05,3.9889113e-07
1777225740525000,6.2544955e-06,1.7871043e-05,5.9354954e-07
1777225741025000,6.4505575e-06,2.3399609e-05,4.1890797e-07
1777225741525000,6.770224e-06,2.0674837e-05,7.666905e-08
1777225742025000,5.1947877e-06,1.9579558e-05,9.565475e-08
1777225742525000,5.7310676e-06,1.9984534e-05,1.9803166e-07
1777225743025000,7.2524494e-06,1.8753768e-05,2.0667981e-07
1777225743525000,9.548884e-06,1.8117584e-05,9.310138e-08
1777225744025000,3.7294596e-06,1.665007e-05,6.145855e-08
1777225744525000,5.3334834e-06,2.0745172e-05,1.2660448e-07
1777225745025000,3.4502957e-06,1.7295622e-05,1.8650454e-07
1777225745525000,5.4159923e-06,1.5710271e-05,2.975681e-07
1777225746025000,6.6300436e-06,1.9812143e-05,1.4867759e-07
1777225746525000,5.6766303e-06,1.572556e-05,3.1299547e-07
1777225747025000,8.590151e-06,2.6219877e-05,5.9454997e-08
1777225747525000,4.3232767e-06,1.9241326e-05,1.4698966e-07
1777225748025000,9.511797e-06,2.5164956e-05,8.8967e-08
1777225748525000,7.268592e-06,1.9247238e-05,2.7020195e-07
1777225749025000,4.7826275e-06,2.301276e-05,3.097853e-07
1777225749525000,8.55513e-06,1.938908e-05,1.8506125e-07
1777225750025000,3.6267431e-06,1.7548507e-05,2.587257e-07
1777225750525000,5.8030832e-06,1.0820733e-05,4.1740864e-07
1777225751025000,5.8264477e-06,8.340131e-06,3.4050156e-06
1777225751525000,4.5604856e-06,1.6484893e-05,5.8719996e-07
1777225752025000,8.777561e-06,8.825135e-06,4.7026406e-05
1777225752525000,4.6637568e-05,1.098764e-05,0.000636281
1777225753025000,3.176717e-05,9.579103e-06,0.0004110002
1777225753525000,1.7471537e-05,9.95423e-06,0.0002184886
1777225754025000,2.1149031e-05,7.221259e-06,0.00032522695
1777225754525000,2.6607428e-05,1.2880584e-05,0.00034171695
1777225755025000,2.0363545e-05,1.1804467e-05,0.00020896787
1777225755525000,8.451527e-05,1.4033496e-05,0.0012336611
1777225756025000,3.238541e-05,7.1763707e-06,0.0004439753
1777225756525000,1.1588427e-05,8.684773e-06,0.0001566782
1777225757025000,2.4912755e-05,7.886496e-06,0.0003355678
1777225757525000,2.4646863e-05,7.256739e-06,0.00032756035
1777225758025000,1.4922603e-05,7.721517e-06,0.00017558123
1777225758525000,1.1465261e-05,6.118724e-06,7.484079e-05
1777225759025000,6.093141e-06,1.0293931e-05,1.5397707e-05
1777225759525000,4.3924447e-06,1.0471503e-05,8.891189e-06
1777225760025000,7.5790554e-06,5.8924666e-06,3.8416678e-07
1777225760525000,4.6939213e-06,1.1356788e-05,4.6911248e-07
1777225761025000,4.7335243e-06,4.5062184e-06,1.2955773e-07
1777225761525000,7.365548e-06,1.7235354e-05,5.1099295e-07
1777225762025000,5.382167e-06,1.0220402e-05,2.4177731e-07
1777225762525000,5.702068e-06,9.630159e-06,1.7840118e-07
1777225763025000,5.0961276e-06,9.676213e-06,1.6168912e-07
1777225763525000,3.4847515e-06,7.568944e-06,3.1304756e-07
1777225764025000,6.5360073e-06,6.7904207e-06,1.578629e-07
1777225764525000,7.58053e-06,5.1963098e-06,1.6099206e-07
1777225765025000,5.24817e-06,6.641724e-06,1.1605904e-07
1777225765525000,5.0709205e-06,9.397696e-06,2.595698e-07
1777225766025000,5.009854e-06,6.357384e-06,1.0159492e-07
1777225766525000,3.8240105e-06,6.6903085e-06,1.3166989e-07
1777225767025000,7.2760627e-06,6.284526e-06,5.986243e-08
1777225767525000,3.9949496e-06,8.7991e-06,2.2452036e-07
1777225768025000,6.554981e-06,8.813332e-06,1.1824206e-07
1777225768525000,5.5329588e-06,8.692854e-06,1.377603e-07
1777225769025000,4.70773e-06,5.9525255e-06,1.5220552e-07
1777225769525000,6.0225807e-06,6.749191e-06,6.193518e-08
1777225770025000,5.9721856e-06,5.4781e-06,1.402015e-07
1777225770525000,6.5277295e-06,9.090551e-06,2.3560033e-07
1777225771025000,5.3871404e-06,1.2636864e-05,3.6540442e-07
1777225771525000,5.5820437e-06,1.0681062e-05,2.0235296e-07
1777225772025000,4.8525862e-06,8.576681e-06,2.439495e-07
1777225772525000,4.6197e-06,6.400539e-06,1.2902383e-07
1777225773025000,7.644995e-06,6.7779843e-06,1.010382e-07
1777225773525000,4.674964e-06,5.3452195e-06,2.9090774e-07
1777225774025000,1.2280726e-05,9.520515e-06,2.0830836e-07
1777225774525000,5.41756e-06,5.059222e-06,6.972443e-08
1777225775025000,7.245295e-06,8.999014e-06,7.0863315e-08
1777225775525000,4.49369e-06,1.4319304e-05,1.2596252e-07
1777225776025000,6.076293e-06,4.0766436e-06,4.651249e-07
1777225776525000,8.921678e-06,8.616908e-06,2.9931982e-07
1777225777025000,5.1909415e-06,1.00077195e-05,7.6072816e-08
1777225777525000,4.789985e-06,9.114673e-06,7.023425e-08
1777225778025000,3.1967993e-06,5.375363e-06,5.21171e-08
1777225778525000,3.943497e-06,9.9202125e-06,7.004868e-08
1777225779025000,8.110304e-06,8.592622e-06,1.2047808e-07
1777225779525000,2.3504448e-05,5.7472184e-06,2.1761545e-07
1777225780025000,3.3087952e-05,4.966249e-06,4.798717e-07
1777225780525000,3.041318e-05,6.4445426e-06,1.4149893e-07
1777225781025000,3.3135337e-05,4.7356775e-06,3.839745e-07
1777225781525000,3.645183e-05,3.446521e-06,2.518439e-07
1777225782025000,3.5583646e-05,5.38566e-06,1.1056404e-07
1777225782525000,2.8327762e-05,3.7346783e-06,6.6515156e-08
1777225783025000,6.9581315e-06,4.0909877e-06,6.0506636e-08
