timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777227130945000,0,0,0,0,0,0
1777227131449000,0,0,0,0,0,0
1777227131953000,0,0,0,0,0,0
1777227132457000,0,0,0,0,0,0
1777227132961000,0,0,0,0,0,0
1777227133465000,0,0,0,0,0,0
1777227133969000,0,0,0,0,0,0
1777227134473000,0,0,0,0,0,0
1777227134977000,0,0,0,0,0,0
1777227135481000,0,0,0,0,0,0
1777227135985000,0,0,0,0,0,0
1777227136489000,0,0,0,0,0,0
1777227136993000,0,0,0,0,0,0
1777227137497000,0,0,0,0,0,0
1777227138005000,0,0,0,0,0,0
1777227138509000,0,0,0,0,0,0
1777227139013000,0,0,0,0,0,0
1777227139517000,0,0,0,0,0,0
1777227140021000,0,0,0,0,0,0
1777227140525000,0,0,0,0,0,0
1777227141029000,0,0,0,0,0,0
1777227141533000,0,0,0,0,0,0
1777227142037000,0,0,0,0,0,0
1777227142541000,0,0,0,0,0,0
1777227143045000,0,0,0,0,0,0
1777227143549000,0,0,0,0,0,0
1777227144053000,0,0,0,0,0,0
1777227144557000,0,0,0,0,0,0
1777227145061000,0,0,0,0,0,0
1777227145565000,0,0,0,0,0,0
1777227146069000,0,0,0,0,0,0
1777227146573000,0,0,0,0,0,0
1777227147077000,0,0,0,0,0,0
1777227147581000,0,0,0,0,0,0
1777227148085000,0,0,0,0,0,0
1777227148589000,0,0,0,0,0,0
1777227149093000,0,0,0,0,0,0
1777227149597000,0,0,0,0,0,0
1777227150101000,0,0,0,0,0,0
1777227150605000,0,0,0,0,0,0
1777227151109000,0,0,0,0,0,0
1777227151613000,0,0,0,0,0,0
1777227152117000,0,0,0,0,0,0
1777227152621000,0,0,0,0,0,0
1777227153125000,0,0,0,0,0,0
1777227153629000,0,0,0,0,0,0
1777227154133000,0,0,0,0,0,0
1777227154637000,0,0,0,0,0,0
1777227155141000,0,0,0,0,0,0
1777227155645000,0,0,0,0,0,0
1777227156149000,0,0,0,0,0,0
1777227156653000,0,0,0,0,0,0
1777227157157000,0,0,0,0,0,0
1777227157661000,0,0,0,0,0,0
1777227158165000,0,0,0,0,0,0
1777227158669000,0,0,0,0,0,0
1777227159173000,0,0,0,0,0,0
1777227159677000,0,0,0,0,0,0
1777227160181000,0,0,0,0,0,0
1777227160685000,0,0,0,0,0,0
1777227161189000,0,0,0,0,0,0
1777227161693000,0,0,0,0,0,0
1777227162197000,0,0,0,0,0,0
1777227162701000,0,0,0,0,0,0
1777227163205000,0,0,0,0,0,0
1777227163709000,0,0,0,0,0,0
1777227164213000,0,0,0,0,0,0
1777227164717000,0,0,0,0,0,0
1777227165221000,0,0,0,0,0,0
1777227165725000,0,0,0,0,0,0
1777227166229000,0,0,0,0,0,0
1777227166733000,0,0,0,0,0,0
1777227167237000,0,0,0,0,0,0
1777227167741000,0,0,0,0,0,0
1777227168245000,0,0,0,0,0,0
1777227168749000,0,0,0,0,0,0
1777227169253000,0,0,0,0,0,0
1777227169757000,0,0,0,0,0,0
1777227170261000,0,0,0,0,0,0
1777227170765000,0,0,0,0,0,0
1777227171269000,0,0,0,0,0,0
1777227171773000,0,0,0,0,0,0
1777227172277000,0,0,0,0,0,0
1777227172781000,0,0,0,0,0,0
1777227173285000,0,0,0,0,0,0
1777227173789000,0,0,0,0,0,0
1777227174293000,0,0,0,0,0,0
1777227174797000,0,0,0,0,0,0
1777227175301000,0,0,0,0,0,0
1777227175805000,0,0,0,0,0,0
1777227176309000,0,0,0,0,0,0
1777227176813000,0,0,0,0,0,0
1777227177317000,0,0,0,0,0,0
1777227177821000,0,0,0,0,0,0
1777227178325000,0,0,0,0,0,0
1777227178829000,0,0,0,0,0,0
1777227179337000,0,0,0,0,0,0
1777227179841000,0,0,0,0,0,0
1777227180345000,0,0,0,0,0,0
1777227180849000,0,0,0,0,0,0
1777227181353000,0,0,0,0,0,0
1777227181857000,0,0,0,0,0,0
1777227182361000,0,0,0,0,0,0
1777227182865000,0,0,0,0,0,0
1777227183369000,0,0,0,0,0,0
1777227183873000,0,0,0,0,0,0
1777227184377000,0,0,0,0,0,0
1777227184881000,0,0,0,0,0,0
1777227185385000,0,0,0,0,0,0
1777227185889000,0,0,0,0,0,0
1777227186393000,0,0,0,0,0,0
1777227186897000,0,0,0,0,0,0
1777227187401000,0,0,0,0,0,0
1777227187905000,0,0,0,0,0,0
1777227188409000,0,0,0,0,0,0
1777227188913000,0,0,0,0,0,0
1777227189417000,0,0,0,0,0,0
1777227189921000,0,0,0,0,0,0
1777227190425000,0,0,0,0,0,0
1777227190929000,0,0,0,0,0,0
1777227191433000,0,0,0,0,0,0
1777227191937000,0,0,0,0,0,0
1777227192441000,0,0,0,0,0,0
1777227192945000,0,0,0,0,0,0
1777227193449000,0,0,0,0,0,0
1777227193953000,0,0,0,0,0,0
1777227194457000,0,0,0,0,0,0
1777227194961000,0,0,0,0,0,0
1777227195465000,0,0,0,0,0,0
1777227195969000,0,0,0,0,0,0
1777227196473000,0,0,0,0,0,0
1777227196977000,0,0,0,0,0,0
1777227197481000,0,0,0,0,0,0
1777227197985000,0,0,0,0,0,0
1777227198489000,0,0,0,0,0,0
1777227198993000,0,0,0,0,0,0
1777227199497000,0,0,0,0,0,0
