timestamp,control_power[0],control_power[1],control_power[2]
1777227116221000,7.9005495e-06,3.3123858e-06,6.403292e-08
1777227116721000,7.3844967e-06,5.101403e-06,6.06367e-08
1777227117221000,6.3254774e-06,6.8868144e-06,2.2442465e-07
1777227117721000,7.1563813e-06,6.855679e-06,4.1300467e-08
1777227118221000,5.2178343e-06,5.0349604e-06,6.1191116e-08
1777227118721000,3.4689365e-06,4.8962884e-06,1.2150389e-07
1777227119221000,3.954378e-06,6.3871967e-06,1.05033045e-07
1777227119721000,3.8710145e-06,1.9476804e-05,6.93962e-08
1777227120221000,4.8013835e-06,1.9221105e-05,1.8969915e-07
1777227120721000,9.469341e-06,3.021465e-05,1.2483027e-07
1777227121221000,2.3334389e-05,4.0475603e-05,2.3613383e-08
1777227121721000,5.283745e-05,4.4156626e-05,3.8777248e-08
1777227122221000,2.0886135e-05,2.2606475e-05,5.6809842e-08
1777227122721000,6.641554e-06,5.8231935e-06,6.589681e-08
1777227123221000,7.188117e-06,8.304212e-06,9.983244e-08
1777227123721000,5.2006862e-06,8.068723e-06,2.5389568e-07
1777227124221000,3.4899865e-06,9.3302215e-06,1.2445626e-07
1777227124721000,6.22359e-06,4.9081623e-06,1.8905745e-07
1777227125221000,5.703828e-06,6.7709175e-06,8.275052e-08
1777227125721000,6.5755407e-06,1.153153e-05,1.3864012e-07
1777227126221000,4.509314e-06,8.066703e-06,9.4181e-08
1777227126721000,6.1405094e-06,6.873863e-06,3.3228847e-07
1777227127221000,4.1182184e-06,7.829217e-06,2.0764453e-07
1777227127721000,7.249447e-06,6.03099e-06,1.5802674e-07
1777227128221000,6.5044114e-06,1.08477725e-05,1.6242655e-07
1777227128721000,8.885297e-06,9.534411e-06,1.2405333e-07
1777227129221000,5.066641e-06,5.349398e-06,4.298649e-07
1777227129721000,5.0741114e-06,1.3306386e-05,2.6849818e-07
1777227130221000,6.2313943e-06,8.581199e-06,4.030702e-07
1777227130721000,4.1614176e-06,5.5639157e-06,2.3128621e-07
1777227131221000,5.4953675e-06,8.012124e-06,5.7215875e-08
1777227131721000,8.364134e-06,1.48128e-05,3.2340193e-07
1777227132221000,4.993269e-06,1.9993031e-05,4.1495608e-07
1777227132721000,7.0548895e-06,6.43586e-06,6.616631e-07
1777227133221000,5.590503e-06,6.423705e-06,1.08412706e-07
1777227133721000,9.9017325e-06,2.316444e-05,4.278552e-05
1777227134221000,1.1084572e-05,1.6988377e-05,4.5354587e-05
1777227134721000,6.9255525e-06,2.657861e-05,2.7845055e-05
1777227135221000,7.0789747e-06,2.4719226e-05,1.813848e-05
1777227135721000,6.7499172e-06,1.9859914e-05,1.6677986e-05
1777227136221000,5.9697068e-06,2.9497307e-05,3.0176377e-06
1777227136721000,6.6299754e-06,2.24041e-05,7.4885304e-07
1777227137221000,3.6475858e-06,1.570927e-05,2.493903e-08
1777227137721000,6.8304844e-06,2.1419657e-05,1.0306725e-07
1777227138221000,8.935496e-06,1.6862623e-05,4.5575064e-08
1777227138721000,1.0002053e-05,2.2064412e-05,4.2378815e-08
1777227139221000,7.371641e-06,2.7292743e-05,4.629031e-08
1777227139721000,8.124665e-06,1.8849292e-05,6.6640844e-08
1777227140221000,4.354932e-06,1.8362083e-05,4.8171664e-08
1777227140721000,4.6988184e-06,1.5829695e-05,1.638659e-07
1777227141221000,1.0581173e-05,1.3142746e-05,2.7048065e-07
1777227141721000,1.0634589e-05,2.1572818e-05,1.6646565e-07
1777227142221000,3.9247234e-06,1.9856021e-05,7.990051e-08
1777227142721000,4.9654045e-06,2.0329822e-05,2.73253e-07
1777227143221000,5.407374e-06,1.581728e-05,1.1736012e-07
1777227143721000,2.7673889e-06,2.107864e-05,1.0646565e-07
1777227144221000,9.0640415e-06,2.253615e-05,3.284514e-08
1777227144721000,5.298616e-06,3.0396035e-05,3.3006636e-08
1777227145221000,5.471345e-06,2.2246784e-05,1.3344157e-07
1777227145721000,8.526382e-06,1.40966695e-05,6.795322e-08
1777227146221000,6.3430093e-06,2.1468622e-05,1.18625245e-07
1777227146721000,3.5428288e-06,2.0026777e-05,5.1217462e-08
1777227147221000,4.39965e-06,1.8669485e-05,1.1712733e-07
1777227147721000,5.9480976e-06,1.6743374e-05,3.2519435e-07
1777227148221000,4.8993106e-06,2.9404324e-05,1.6734913e-07
1777227148721000,4.194666e-06,1.541055e-05,1.0608082e-07
1777227149221000,3.7924103e-06,1.8808594e-05,2.3948488e-07
1777227149721000,6.3895923e-06,1.728688e-05,2.4565017e-07
1777227150221000,8.96072e-06,1.583968e-05,3.2120138e-07
1777227150721000,6.098826e-06,2.3544335e-05,2.736512e-07
1777227151221000,6.208311e-06,2.2965878e-05,3.8275695e-07
1777227151721000,4.5415113e-06,2.0295183e-05,8.359533e-08
1777227152221000,5.2421615e-06,2.171689e-05,1.5934506e-07
1777227152721000,6.516245e-06,2.5468727e-05,9.198785e-08
1777227153221000,7.048152e-06,1.5265705e-05,1.2195524e-07
1777227153721000,4.6346827e-06,1.5382104e-05,2.9868679e-07
1777227154221000,4.748595e-06,2.8903582e-05,4.039129e-07
1777227154721000,6.9701355e-06,1.5131019e-05,2.881385e-07
1777227155221000,1.0061199e-05,1.6171905e-05,3.840554e-07
1777227155721000,8.865241e-06,1.7907438e-05,1.9753101e-07
1777227156221000,6.6231783e-06,1.3568114e-05,1.923398e-07
1777227156721000,4.9984874e-06,1.0752894e-05,1.7267561e-07
1777227157221000,4.3272325e-06,1.5574407e-05,3.2333222e-07
1777227157721000,8.990011e-06,7.985644e-06,2.15719e-07
1777227158221000,8.00944e-06,8.32337e-06,7.897754e-08
1777227158721000,6.899559e-06,8.947772e-06,2.3727509e-07
1777227159221000,3.2335984e-06,9.424248e-06,1.3268989e-07
1777227159721000,9.22748e-06,9.18146e-06,1.1520995e-07
1777227160221000,5.7895604e-06,9.996081e-06,5.980422e-08
1777227160721000,6.953235e-06,5.407203e-06,2.7322275e-07
1777227161221000,5.0881736e-06,7.3722285e-06,1.5343089e-07
1777227161721000,6.0671928e-06,9.686651e-06,5.16991e-08
1777227162221000,6.773017e-06,7.124656e-06,6.775436e-08
1777227162721000,7.2164767e-06,1.1087805e-05,1.977267e-07
1777227163221000,5.995522e-06,7.703373e-06,1.5313971e-07
1777227163721000,9.6959175e-06,7.2015705e-06,4.3570859e-07
1777227164221000,4.1244466e-06,1.0743743e-05,2.3984026e-07
1777227164721000,7.846906e-06,1.2512463e-05,1.9033011e-07
1777227165221000,4.1436924e-06,1.1787137e-05,2.1023014e-07
1777227165721000,6.6246876e-06,6.960296e-06,2.0271442e-07
1777227166221000,8.322726e-06,6.575852e-06,1.9727443e-07
1777227166721000,4.7415447e-06,8.953938e-06,2.4704252e-07
1777227167221000,5.339316e-06,9.8948e-06,2.3320422e-07
1777227167721000,7.4235677e-06,1.0930607e-05,2.4452507e-07
1777227168221000,3.9575248e-06,7.927184e-06,1.3201145e-07
1777227168721000,2.5981547e-06,9.072978e-06,1.4683962e-07
1777227169221000,5.488666e-06,6.3554e-06,2.1051929e-07
1777227169721000,4.4544777e-06,6.3373736e-06,1.6737883e-07
1777227170221000,4.742667e-06,1.3553995e-05,1.5304558e-07
1777227170721000,5.2304786e-06,5.969434e-06,3.8641727e-07
1777227171221000,5.62438e-06,8.560772e-06,1.7754463e-07
1777227171721000,6.797621e-06,6.6803073e-06,6.3917945e-08
1777227172221000,3.655508e-06,1.4881199e-05,3.6878802e-08
1777227172721000,7.204942e-06,1.0239087e-05,1.96742e-07
1777227173221000,8.202947e-06,3.420052e-06,1.2170466e-07
1777227173721000,4.2686306e-06,1.0901482e-05,8.5292506e-08
1777227174221000,7.068065e-06,5.559022e-06,1.0340025e-07
1777227174721000,4.9034697e-06,6.9764e-06,5.4250666e-08
1777227175221000,6.2365507e-06,9.301039e-06,1.2630258e-07
1777227175721000,5.617975e-06,8.35309e-06,8.274692e-08
1777227176221000,3.989292e-06,6.502209e-06,2.1501361e-07
1777227176721000,6.386489e-06,7.0200344e-06,1.5850891e-07
1777227177221000,5.0800263e-06,1.2364739e-05,9.3670565e-08
1777227177721000,2.8923334e-06,1.2051838e-05,4.2498062e-08
1777227178221000,7.5602297e-06,1.3837569e-05,8.944573e-08
1777227178721000,9.266503e-06,1.2016767e-05,1.5887203e-07
1777227179221000,5.9609624e-06,6.0037673e-06,9.2642125e-08
1777227179721000,5.9139065e-06,5.673783e-06,1.6303204e-07
1777227180221000,6.48139e-06,6.1941614e-06,2.804929e-07
1777227180721000,3.2752196e-06,1.0692406e-05,3.9806358e-07
1777227181221000,4.4474914e-06,5.0736307e-06,7.4299145e-08
1777227181721000,4.575477e-06,5.0381154e-06,2.060306e-07
1777227182221000,6.6443636e-06,1.4189917e-05,5.6619353e-08
1777227182721000,6.5680133e-06,1.0719368e-05,2.62475e-07
1777227183221000,7.254147e-06,8.531755e-06,6.298898e-08
1777227183721000,7.2867197e-06,6.9414e-06,1.310702e-07
1777227184221000,5.1030925e-06,5.12975e-06,4.460092e-07
1777227184721000,3.085347e-06,9.434262e-06,3.8260316e-07
1777227185221000,5.6144468e-06,3.7460272e-06,1.05489974e-07
1777227185721000,8.0095015e-06,9.229506e-06,4.2505386e-07
1777227186221000,4.5933434e-06,7.532153e-06,1.9065901e-07
1777227186721000,1.0084524e-05,6.956934e-06,4.4549118e-08
1777227187221000,7.409276e-06,6.950153e-06,1.9529675e-07
1777227187721000,7.403916e-06,7.987915e-06,1.2492512e-07
1777227188221000,4.281949e-06,1.0219066e-05,2.1718965e-07
1777227188721000,5.384911e-06,6.3390476e-06,1.6116282e-07
1777227189221000,6.9111084e-06,9.789917e-06,2.3136191e-07
1777227189721000,4.533069e-06,7.0984843e-06,2.026328e-07
1777227190221000,7.14094e-06,7.77979e-06,1.7629709e-07
1777227190721000,4.8079028e-06,2.06975e-05,1.9454201e-07
1777227191221000,6.3726784e-06,1.309073e-05,3.6189806e-07
1777227191721000,6.627431e-06,8.997358e-06,3.430897e-07
1777227192221000,4.612903e-06,7.760913e-06,2.72969e-07
1777227192721000,7.318146e-06,1.1012423e-05,1.6972042e-07
1777227193221000,5.9222702e-06,1.189577e-05,1.07550854e-07
1777227193721000,4.7357084e-06,8.484191e-06,7.253331e-08
1777227194221000,5.126045e-06,5.32006e-06,1.2290391e-07
1777227194721000,6.470487e-06,5.772639e-06,8.7776804e-08
1777227195221000,5.052518e-06,3.590566e-06,1.8651963e-07
1777227195721000,4.7448293e-06,3.5950109e-06,2.1824877e-07
1777227196221000,4.2246825e-06,4.0924983e-06,2.0987555e-07
1777227196721000,9.441313e-06,7.584125e-06,1.9890166e-07
1777227197221000,1.6085696e-05,6.0632533e-06,7.965508e-08
1777227197721000,1.4534813e-05,4.392151e-06,8.812644e-08
1777227198221000,1.4460861e-05,4.861099e-06,3.3518397e-08
1777227198721000,1.8937475e-05,3.6389918e-06,9.6170155e-08
1777227199221000,1.4422022e-05,3.7792058e-06,4.9917748e-08
1777227199721000,1.3902881e-05,3.0841277e-06,1.1182847e-07
