timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1777227156165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227157165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227158165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227159165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227160165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227161165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227162165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227163165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227164165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227165165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227166165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227167165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227168165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227169165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227170165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227171165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227172165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227173165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227174165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227175165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227176165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227177165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227178165000,0,0,0,0,0,0,0,0,0,0,1,0
1777227178781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227179781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227180781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227181781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227182781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227183781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227184781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227185781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227186781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227187781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227188781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227189781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227190781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227191781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227192781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227193781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227194781000,0,0,0,0,1,1,0,1,0,0,1,0
1777227195781000,0,0,0,0,1,1,1,1,0,0,1,0
1777227196205000,0,1,0,0,1,1,1,0,0,0,1,0
1777227196557000,0,1,1,0,1,1,1,0,0,0,1,0
1777227196893000,0,1,1,1,1,1,1,0,0,0,1,1
1777227197893000,0,1,1,1,1,1,1,0,0,0,1,1
1777227198893000,0,1,1,1,1,1,1,0,0,0,1,1
1777227199893000,0,1,1,1,1,1,1,0,0,0,1,1
