timestamp,speed_up,speed_down,want_takeoff
1777225851529000,3.6000001,1.8000001,0
1777225852529000,3.6000001,1.8000001,0
1777225853529000,3.6000001,1.8000001,0
1777225854529000,3.6000001,1.8000001,0
1777225855529000,3.6000001,1.8000001,0
1777225856529000,3.6000001,1.8000001,0
1777225857529000,3.6000001,1.8000001,0
1777225858529000,3.6000001,1.8000001,0
1777225859529000,3.6000001,1.8000001,0
1777225860529000,3.6000001,1.8000001,1
1777225861529000,3.6000001,1.8000001,1
1777225862529000,3.6000001,1.8000001,1
1777225863529000,3.6000001,1.8000001,1
1777225864529000,3.6000001,1.8000001,1
1777225865529000,3.6000001,1.8000001,1
1777225866529000,3.6000001,1.8000001,1
1777225867529000,3.6000001,1.8000001,1
1777225868529000,3.6000001,1.8000001,1
1777225869529000,3.6000001,1.8000001,1
1777225870529000,3.6000001,1.8000001,1
1777225871529000,3.6000001,1.8000001,0
1777225872529000,3.6000001,1.8000001,0
1777225873529000,3.6000001,1.8000001,0
1777225874529000,3.6000001,1.8000001,0
1777225875529000,3.6000001,1.8000001,0
1777225876529000,3.6000001,1.8000001,0
1777225877529000,3.6000001,1.8000001,0
1777225878529000,3.6000001,1.8000001,0
1777225879529000,3.6000001,1.8000001,0
1777225880529000,3.6000001,1.8000001,0
1777225881529000,3.6000001,1.8000001,0
1777225882529000,3.6000001,1.8000001,0
1777225883529000,3.6000001,1.8000001,0
1777225884529000,3.6000001,1.8000001,0
1777225885529000,3.6000001,1.8000001,0
1777225886529000,3.6000001,1.8000001,0
1777225887529000,3.6000001,1.8000001,0
1777225888529000,3.6000001,1.8000001,0
1777225889529000,3.6000001,1.8000001,0
1777225890529000,3.6000001,1.8000001,0
1777225891529000,3.6000001,1.8000001,0
1777225892529000,3.6000001,1.8000001,0
1777225893529000,3.6000001,1.8000001,0
1777225894529000,3.6000001,1.8000001,0
1777225895529000,3.6000001,1.8000001,0
1777225896529000,3.6000001,1.8000001,0
1777225897529000,3.6000001,1.8000001,0
1777225898529000,3.6000001,1.8000001,0
1777225899529000,3.6000001,1.8000001,0
1777225900529000,3.6000001,1.8000001,0
1777225901529000,3.6000001,1.8000001,0
1777225902529000,3.6000001,1.8000001,0
1777225903529000,3.6000001,1.8000001,0
1777225904529000,3.6000001,1.8000001,0
1777225905529000,3.6000001,1.8000001,0
1777225906529000,3.6000001,1.8000001,0
1777225907529000,3.6000001,1.8000001,0
1777225908529000,3.6000001,1.8000001,0
1777225909529000,3.6000001,1.8000001,0
1777225910529000,3.6000001,1.8000001,0
1777225911529000,3.6000001,1.8000001,0
1777225912529000,3.6000001,1.8000001,0
1777225913529000,3.6000001,1.8000001,0
1777225914529000,3.6000001,1.8000001,0
1777225915529000,3.6000001,1.8000001,0
1777225916529000,3.6000001,1.8000001,0
1777225917529000,3.6000001,1.8000001,0
1777225918529000,3.6000001,1.8000001,0
1777225919529000,3.6000001,1.8000001,0
1777225920529000,3.6000001,1.8000001,0
1777225921529000,3.6000001,1.8000001,0
1777225922529000,3.6000001,1.8000001,0
1777225923529000,3.6000001,1.8000001,0
1777225924529000,3.6000001,1.8000001,0
1777225925529000,3.6000001,1.8000001,0
1777225926529000,3.6000001,1.8000001,0
1777225927529000,3.6000001,1.8000001,0
1777225928529000,3.6000001,1.8000001,0
1777225929529000,3.6000001,1.8000001,0
1777225930529000,3.6000001,1.8000001,0
1777225931529000,3.6000001,1.8000001,0
1777225932529000,3.6000001,1.8000001,0
1777225933529000,3.6000001,1.8000001,0
1777225934529000,3.6000001,1.8000001,0
