timestamp,load,ram_usage
1777225830821000,0.29411766,0.20078228
1777225831321000,0.3043478,0.20079726
1777225831821000,0.29577464,0.20077084
1777225832321000,0.3164557,0.200774
1777225832821000,0.2972973,0.20076256
1777225833321000,0.28767124,0.20073968
1777225833821000,0.3164557,0.20074363
1777225834321000,0.28,0.20072787
1777225834821000,0.30769232,0.20074995
1777225835321000,0.2948718,0.20071839
1777225835821000,0.30985916,0.20082526
1777225836321000,0.3258427,0.20080948
1777225836821000,0.31325302,0.20078662
1777225837321000,0.33333334,0.20077518
1777225837821000,0.2753623,0.20076256
1777225838321000,0.31578946,0.20073733
1777225838821000,0.32941177,0.20074126
1777225839321000,0.30337077,0.20072155
1777225839821000,0.3108108,0.20074639
1777225840321000,0.3164557,0.20072155
1777225840821000,0.2875,0.19944273
1777225841321000,0.3043478,0.19945022
1777225841821000,0.29850745,0.19946244
1777225842321000,0.31325302,0.19944707
1777225842821000,0.30769232,0.19942577
1777225843321000,0.32352942,0.1994033
1777225843821000,0.32894737,0.1994033
1777225844321000,0.32467532,0.19937964
1777225844821000,0.32352942,0.1993544
1777225845321000,0.30985916,0.19934297
1777225845821000,0.29850745,0.19932285
1777225846321000,0.29411766,0.1993055
1777225846821000,0.3026316,0.19928066
1777225847321000,0.31428573,0.19927396
1777225847821000,0.30379745,0.19930589
1777225848321000,0.33333334,0.19928934
1777225848821000,0.30851063,0.19926922
1777225849321000,0.31428573,0.19924872
1777225849821000,0.33333334,0.19924872
1777225850321000,0.3292683,0.19921875
1777225850821000,0.31578946,0.19920179
1777225851321000,0.30985916,0.19917892
1777225851821000,0.3030303,0.19917892
1777225852321000,0.3292683,0.19915368
1777225852821000,0.2987013,0.19913042
1777225853321000,0.3,0.19910912
1777225853821000,0.26436782,0.1992365
1777225854321000,0.2857143,0.19921678
1777225854821000,0.2753623,0.19921204
1777225855321000,0.296875,0.19913475
1777225855821000,0.31506848,0.19911307
1777225856321000,0.29166666,0.19909216
1777225856821000,0.35526314,0.19911031
1777225857321000,0.34246576,0.19908744
1777225857821000,0.30136988,0.19907363
1777225858321000,0.3253012,0.19905865
1777225858821000,0.3108108,0.19904129
1777225859321000,0.2948718,0.19901724
1777225859821000,0.30136988,0.19900581
1777225860321000,0.30952382,0.19899398
1777225860821000,0.26153848,0.1989719
1777225861321000,0.325,0.19894823
1777225861821000,0.32098764,0.19892655
1777225862321000,0.3448276,0.19892418
1777225862821000,0.3068182,0.19890486
1777225863321000,0.31506848,0.19888514
1777225863821000,0.29577464,0.19886109
1777225864321000,0.32098764,0.19883743
1777225864821000,0.3181818,0.19883743
1777225865321000,0.29577464,0.19880313
1777225865821000,0.30769232,0.19878419
1777225866321000,0.3043478,0.19877039
1777225866821000,0.30952382,0.19875896
1777225867321000,0.33333334,0.19873647
1777225867821000,0.3448276,0.19871439
1777225868321000,0.32894737,0.19870493
1777225868821000,0.30588236,0.1986793
1777225869321000,0.32911393,0.19866313
1777225869821000,0.3255814,0.19864933
1777225870321000,0.30487806,0.19864224
1777225870821000,0.3116883,0.19861896
1777225871321000,0.33734939,0.19859688
1777225871821000,0.32352942,0.19857244
1777225872321000,0.2777778,0.19875264
1777225872821000,0.26373628,0.19943997
1777225873321000,0.23,0.20063242
1777225873821000,0.30107528,0.20061232
1777225874321000,0.31111112,0.20061548
1777225874821000,0.31578946,0.20059852
1777225875321000,0.3125,0.20057723
1777225875821000,0.31111112,0.2005575
1777225876321000,0.30666667,0.20054607
1777225876821000,0.29166666,0.20053385
1777225877321000,0.34146342,0.20050664
1777225877821000,0.2987013,0.2004889
1777225878321000,0.3,0.20046641
1777225878821000,0.2987013,0.20045735
1777225879321000,0.29411766,0.20049836
1777225879821000,0.2596154,0.20072787
1777225880321000,0.34375,0.20096564
1777225880821000,0.31034482,0.20096722
1777225881321000,0.34146342,0.20094474
1777225881821000,0.32,0.2009266
1777225882321000,0.31914893,0.20090649
1777225882821000,0.32,0.20090649
1777225883321000,0.30120483,0.20087771
1777225883821000,0.30555555,0.20086035
1777225884321000,0.2837838,0.20083591
1777225884821000,0.30555555,0.20082447
1777225885321000,0.31325302,0.20077872
1777225885821000,0.32876712,0.20075901
1777225886321000,0.30555555,0.2007385
1777225886821000,0.33783785,0.2007322
1777225887321000,0.30769232,0.20071642
1777225887821000,0.32142857,0.2006904
1777225888321000,0.296875,0.20067896
1777225888821000,0.32857144,0.20066713
1777225889321000,0.32,0.2006419
1777225889821000,0.30882353,0.20061941
1777225890321000,0.29850745,0.20064229
1777225890821000,0.32142857,0.20061508
1777225891321000,0.30645162,0.2005934
1777225891821000,0.30645162,0.2005934
1777225892321000,0.325,0.20056145
1777225892821000,0.33333334,0.20054449
1777225893321000,0.30232558,0.2005232
1777225893821000,0.33333334,0.2005023
1777225894321000,0.29850745,0.20049086
1777225894821000,0.29166666,0.2004747
1777225895321000,0.30666667,0.20045261
1777225895821000,0.32142857,0.20043448
1777225896321000,0.3372093,0.20042974
1777225896821000,0.35555556,0.20041043
1777225897321000,0.3,0.2003911
1777225897821000,0.31506848,0.20036586
1777225898321000,0.31506848,0.20035364
1777225898821000,0.31325302,0.20033905
1777225899321000,0.3253012,0.20031893
1777225899821000,0.32142857,0.20029409
1777225900321000,0.32,0.20027517
1777225900821000,0.29508197,0.20026176
1777225901321000,0.3409091,0.2002515
1777225901821000,0.32467532,0.20022824
1777225902321000,0.325,0.20020655
1777225902821000,0.31325302,0.20018566
1777225903321000,0.3116883,0.20018566
1777225903821000,0.3181818,0.20016396
1777225904321000,0.30864197,0.20013517
1777225904821000,0.328125,0.20011349
1777225905321000,0.32,0.20011349
1777225905821000,0.30769232,0.20008944
1777225906321000,0.3,0.20006695
1777225906821000,0.3108108,0.20006144
1777225907321000,0.3258427,0.20006853
1777225907821000,0.32967034,0.20004448
1777225908321000,0.32142857,0.20004211
1777225908821000,0.32608697,0.20003028
1777225909321000,0.30769232,0.20001294
1777225909821000,0.32352942,0.2000153
1777225910321000,0.25301206,0.2002657
1777225910821000,0.2682927,0.20164508
1777225911321000,0.2753623,0.20291483
1777225911821000,0.2923077,0.20332217
1777225912321000,0.29577464,0.20361437
1777225912821000,0.27941176,0.2005023
1777225913321000,0.22535211,0.20053187
1777225913821000,0.30120483,0.20053187
1777225914321000,0.32467532,0.20052044
1777225914821000,0.30985916,0.20050703
1777225915321000,0.3043478,0.20048337
1777225915821000,0.2923077,0.2004751
1777225916321000,0.3372093,0.20045814
1777225916821000,0.28985506,0.20043685
1777225917321000,0.3283582,0.20041043
1777225917821000,0.32941177,0.20040135
1777225918321000,0.33333334,0.2003836
1777225918821000,0.3125,0.20037098
1777225919321000,0.328125,0.20034535
1777225919821000,0.28125,0.20032091
1777225920321000,0.3375,0.20030947
1777225920821000,0.3125,0.20029527
1777225921321000,0.34408602,0.20027398
1777225921821000,0.32051283,0.20025268
1777225922321000,0.3253012,0.20024125
1777225922821000,0.32,0.20022114
1777225923321000,0.3108108,0.20020734
1777225923821000,0.35135135,0.20018408
1777225924321000,0.3255814,0.20016357
1777225924821000,0.2972973,0.20015647
1777225925321000,0.31460676,0.20013951
1777225925821000,0.3382353,0.20011783
1777225926321000,0.29577464,0.20009416
1777225926821000,0.32307693,0.20007958
1777225927321000,0.2837838,0.20005946
1777225927821000,0.28985506,0.20004252
1777225928321000,0.31343284,0.20002319
1777225928821000,0.32978722,0.20001727
1777225929321000,0.32941177,0.19999874
1777225929821000,0.31506848,0.19997706
1777225930321000,0.29411766,0.19995181
1777225930821000,0.3,0.19993407
1777225931321000,0.30882353,0.19992973
1777225931821000,0.29032257,0.19990213
1777225932321000,0.29166666,0.1999735
1777225932821000,0.3218391,0.19995812
1777225933321000,0.30769232,0.19994432
1777225933821000,0.32941177,0.19994748
1777225934321000,0.3243243,0.19992144
