timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777225868333000,0,0,0,0,0,0
1777225868837000,0,0,0,0,0,0
1777225869341000,0,0,0,0,0,0
1777225869845000,0,0,0,0,0,0
1777225870349000,0,0,0,0,0,0
1777225870853000,0,0,0,0,0,0
1777225871357000,0,0,0,0,0,0
1777225871861000,0,0,0,0,0,0
1777225872365000,0,0,0,0,0,0
1777225872869000,0,0,0,0,0,0
1777225873373000,0,0,0,0,0,0
1777225873877000,0,0,0,0,0,0
1777225874381000,0,0,0,0,0,0
1777225874885000,0,0,0,0,0,0
1777225875389000,0,0,0,0,0,0
1777225875893000,0,0,0,0,0,0
1777225876397000,0,0,0,0,0,0
1777225876901000,0,0,0,0,0,0
1777225877405000,0,0,0,0,0,0
1777225877909000,0,0,0,0,0,0
1777225878413000,0,0,0,0,0,0
1777225878917000,0,0,0,0,0,0
1777225879421000,0,0,0,0,0,0
1777225879925000,0,0,0,0,0,0
1777225880429000,0,0,0,0,0,0
1777225880933000,0,0,0,0,0,0
1777225881437000,0,0,0,0,0,0
1777225881941000,0,0,0,0,0,0
1777225882445000,0,0,0,0,0,0
1777225882949000,0,0,0,0,0,0
1777225883453000,0,0,0,0,0,0
1777225883957000,0,0,0,0,0,0
1777225884461000,0,0,0,0,0,0
1777225884965000,0,0,0,0,0,0
1777225885469000,0,0,0,0,0,0
1777225885973000,0,0,0,0,0,0
1777225886477000,0,0,0,0,0,0
1777225886981000,0,0,0,0,0,0
1777225887485000,0,0,0,0,0,0
1777225887989000,0,0,0,0,0,0
1777225888493000,0,0,0,0,0,0
1777225888997000,0,0,0,0,0,0
1777225889501000,0,0,0,0,0,0
1777225890005000,0,0,0,0,0,0
1777225890509000,0,0,0,0,0,0
1777225891013000,0,0,0,0,0,0
1777225891517000,0,0,0,0,0,0
1777225892021000,0,0,0,0,0,0
1777225892525000,0,0,0,0,0,0
1777225893029000,0,0,0,0,0,0
1777225893533000,0,0,0,0,0,0
1777225894037000,0,0,0,0,0,0
1777225894541000,0,0,0,0,0,0
1777225895045000,0,0,0,0,0,0
1777225895549000,0,0,0,0,0,0
1777225896053000,0,0,0,0,0,0
1777225896557000,0,0,0,0,0,0
1777225897061000,0,0,0,0,0,0
1777225897565000,0,0,0,0,0,0
1777225898069000,0,0,0,0,0,0
1777225898573000,0,0,0,0,0,0
1777225899077000,0,0,0,0,0,0
1777225899581000,0,0,0,0,0,0
1777225900085000,0,0,0,0,0,0
1777225900589000,0,0,0,0,0,0
1777225901093000,0,0,0,0,0,0
1777225901597000,0,0,0,0,0,0
1777225902101000,0,0,0,0,0,0
1777225902605000,0,0,0,0,0,0
1777225903109000,0,0,0,0,0,0
1777225903613000,0,0,0,0,0,0
1777225904117000,0,0,0,0,0,0
1777225904621000,0,0,0,0,0,0
1777225905125000,0,0,0,0,0,0
1777225905633000,0,0,0,0,0,0
1777225906137000,0,0,0,0,0,0
1777225906641000,0,0,0,0,0,0
1777225907145000,0,0,0,0,0,0
1777225907649000,0,0,0,0,0,0
1777225908153000,0,0,0,0,0,0
1777225908657000,0,0,0,0,0,0
1777225909161000,0,0,0,0,0,0
1777225909665000,0,0,0,0,0,0
1777225910169000,0,0,0,0,0,0
1777225910673000,0,0,0,0,0,0
1777225911177000,0,0,0,0,0,0
1777225911681000,0,0,0,0,0,0
1777225912185000,0,0,0,0,0,0
1777225912689000,0,0,0,0,0,0
1777225913193000,0,0,0,0,0,0
1777225913697000,0,0,0,0,0,0
1777225914201000,0,0,0,0,0,0
1777225914705000,0,0,0,0,0,0
1777225915209000,0,0,0,0,0,0
1777225915713000,0,0,0,0,0,0
1777225916217000,0,0,0,0,0,0
1777225916721000,0,0,0,0,0,0
1777225917225000,0,0,0,0,0,0
1777225917729000,0,0,0,0,0,0
1777225918233000,0,0,0,0,0,0
1777225918737000,0,0,0,0,0,0
1777225919241000,0,0,0,0,0,0
1777225919745000,0,0,0,0,0,0
1777225920249000,0,0,0,0,0,0
1777225920753000,0,0,0,0,0,0
1777225921257000,0,0,0,0,0,0
1777225921761000,0,0,0,0,0,0
1777225922265000,0,0,0,0,0,0
1777225922769000,0,0,0,0,0,0
1777225923273000,0,0,0,0,0,0
1777225923777000,0,0,0,0,0,0
1777225924281000,0,0,0,0,0,0
1777225924785000,0,0,0,0,0,0
1777225925289000,0,0,0,0,0,0
1777225925793000,0,0,0,0,0,0
1777225926297000,0,0,0,0,0,0
1777225926801000,0,0,0,0,0,0
1777225927305000,0,0,0,0,0,0
1777225927809000,0,0,0,0,0,0
1777225928313000,0,0,0,0,0,0
1777225928817000,0,0,0,0,0,0
1777225929321000,0,0,0,0,0,0
1777225929825000,0,0,0,0,0,0
1777225930329000,0,0,0,0,0,0
1777225930833000,0,0,0,0,0,0
1777225931337000,0,0,0,0,0,0
1777225931841000,0,0,0,0,0,0
1777225932345000,0,0,0,0,0,0
1777225932849000,0,0,0,0,0,0
1777225933353000,0,0,0,0,0,0
1777225933857000,0,0,0,0,0,0
1777225934361000,0,0,0,0,0,0
