timestamp,speed_up,speed_down,want_takeoff
1777226790160000,3.6000001,1.8000001,0
1777226791160000,3.6000001,1.8000001,0
1777226792160000,3.6000001,1.8000001,0
1777226793160000,3.6000001,1.8000001,0
1777226794160000,3.6000001,1.8000001,0
1777226795160000,3.6000001,1.8000001,0
1777226796160000,3.6000001,1.8000001,0
1777226797160000,3.6000001,1.8000001,0
1777226798160000,3.6000001,1.8000001,0
1777226799160000,3.6000001,1.8000001,0
1777226800160000,3.6000001,1.8000001,0
1777226801160000,3.6000001,1.8000001,0
1777226802160000,3.6000001,1.8000001,0
1777226803160000,3.6000001,1.8000001,0
1777226804160000,3.6000001,1.8000001,0
1777226805160000,3.6000001,1.8000001,0
1777226806160000,3.6000001,1.8000001,0
1777226807160000,3.6000001,1.8000001,0
1777226808160000,3.6000001,1.8000001,0
1777226809160000,3.6000001,1.8000001,0
1777226810160000,3.6000001,1.8000001,0
1777226811160000,3.6000001,1.8000001,0
1777226812160000,3.6000001,1.8000001,0
1777226813160000,3.6000001,1.8000001,0
1777226814160000,3.6000001,1.8000001,0
1777226815160000,3.6000001,1.8000001,0
1777226816160000,3.6000001,1.8000001,0
1777226817160000,3.6000001,1.8000001,0
1777226818160000,3.6000001,1.8000001,0
1777226819160000,3.6000001,1.8000001,0
1777226820160000,3.6000001,1.8000001,0
1777226821160000,3.6000001,1.8000001,0
1777226822160000,3.6000001,1.8000001,0
1777226823160000,3.6000001,1.8000001,0
1777226824160000,3.6000001,1.8000001,0
1777226825160000,3.6000001,1.8000001,0
1777226826160000,3.6000001,1.8000001,0
1777226827160000,3.6000001,1.8000001,0
1777226828160000,3.6000001,1.8000001,0
1777226829160000,3.6000001,1.8000001,0
1777226830160000,3.6000001,1.8000001,0
1777226831160000,3.6000001,1.8000001,1
1777226832160000,3.6000001,1.8000001,1
1777226833160000,3.6000001,1.8000001,1
1777226834160000,3.6000001,1.8000001,1
1777226835160000,3.6000001,1.8000001,1
1777226836160000,3.6000001,1.8000001,1
1777226837160000,3.6000001,1.8000001,1
1777226838160000,3.6000001,1.8000001,1
1777226839160000,3.6000001,1.8000001,0
1777226840160000,3.6000001,1.8000001,0
1777226841160000,3.6000001,1.8000001,0
1777226842160000,3.6000001,1.8000001,0
1777226843160000,3.6000001,1.8000001,0
1777226844160000,3.6000001,1.8000001,0
1777226845160000,3.6000001,1.8000001,0
1777226846160000,3.6000001,1.8000001,0
1777226847160000,3.6000001,1.8000001,0
1777226848160000,3.6000001,1.8000001,0
1777226849160000,3.6000001,1.8000001,0
1777226850160000,3.6000001,1.8000001,0
1777226851160000,3.6000001,1.8000001,0
1777226852160000,3.6000001,1.8000001,0
1777226853160000,3.6000001,1.8000001,0
1777226854160000,3.6000001,1.8000001,0
1777226855160000,3.6000001,1.8000001,0
1777226856160000,3.6000001,1.8000001,0
1777226857160000,3.6000001,1.8000001,0
1777226858160000,3.6000001,1.8000001,0
1777226859160000,3.6000001,1.8000001,0
1777226860160000,3.6000001,1.8000001,0
1777226861160000,3.6000001,1.8000001,0
1777226862160000,3.6000001,1.8000001,0
1777226863160000,3.6000001,1.8000001,0
1777226864160000,3.6000001,1.8000001,0
1777226865160000,3.6000001,1.8000001,0
1777226866160000,3.6000001,1.8000001,0
1777226867160000,3.6000001,1.8000001,0
1777226868160000,3.6000001,1.8000001,0
1777226869160000,3.6000001,1.8000001,0
1777226870160000,3.6000001,1.8000001,0
1777226871160000,3.6000001,1.8000001,0
1777226872160000,3.6000001,1.8000001,0
1777226873160000,3.6000001,1.8000001,0
1777226874160000,3.6000001,1.8000001,0
1777226875160000,3.6000001,1.8000001,0
1777226876160000,3.6000001,1.8000001,0
1777226877160000,3.6000001,1.8000001,0
1777226878160000,3.6000001,1.8000001,0
1777226879160000,3.6000001,1.8000001,0
1777226880160000,3.6000001,1.8000001,0
1777226881160000,3.6000001,1.8000001,0
1777226882160000,3.6000001,1.8000001,0
1777226883160000,3.6000001,1.8000001,0
1777226884160000,3.6000001,1.8000001,0
1777226885160000,3.6000001,1.8000001,0
1777226886160000,3.6000001,1.8000001,0
1777226887160000,3.6000001,1.8000001,0
1777226888160000,3.6000001,1.8000001,0
1777226889160000,3.6000001,1.8000001,0
1777226890160000,3.6000001,1.8000001,0
1777226891160000,3.6000001,1.8000001,0
1777226892160000,3.6000001,1.8000001,0
1777226893160000,3.6000001,1.8000001,0
1777226894160000,3.6000001,1.8000001,0
1777226895160000,3.6000001,1.8000001,0
1777226896160000,3.6000001,1.8000001,0
1777226897160000,3.6000001,1.8000001,0
1777226898160000,3.6000001,1.8000001,0
1777226899160000,3.6000001,1.8000001,0
1777226900160000,3.6000001,1.8000001,0
1777226901160000,3.6000001,1.8000001,0
1777226902160000,3.6000001,1.8000001,0
1777226903160000,3.6000001,1.8000001,0
1777226904160000,3.6000001,1.8000001,0
1777226905160000,3.6000001,1.8000001,0
1777226906160000,3.6000001,1.8000001,0
1777226907160000,3.6000001,1.8000001,0
1777226908160000,3.6000001,1.8000001,0
1777226909160000,3.6000001,1.8000001,0
1777226910160000,3.6000001,1.8000001,0
1777226911160000,3.6000001,1.8000001,0
1777226912160000,3.6000001,1.8000001,0
1777226913160000,3.6000001,1.8000001,0
