timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1777226890708000,-0.019863676,0,0,0,0,0,0,0,0,0,0
1777226891212000,-0.019052856,0,0,0,0,0,0,0,0,0,0
1777226891716000,-0.01738127,0,0,0,0,0,0,0,0,0,0
1777226892220000,-0.016118929,0,0,0,0,0,0,0,0,0,0
1777226892724000,-0.015145448,0,0,0,0,0,0,0,0,0,0
1777226893228000,-0.014158131,0,0,0,0,0,0,0,0,0,0
1777226893732000,-0.014072414,0,0,0,0,0,0,0,0,0,0
1777226894236000,-0.013924128,0,0,0,0,0,0,0,0,0,0
1777226894740000,-0.012995392,0,0,0,0,0,0,0,0,0,0
1777226895244000,-0.012714589,0,0,0,0,0,0,0,0,0,0
1777226895748000,-0.011995792,0,0,0,0,0,0,0,0,0,0
1777226896252000,-0.011438562,0,0,0,0,0,0,0,0,0,0
1777226896756000,-0.010820484,0,0,0,0,0,0,0,0,0,0
1777226897260000,-0.009911703,0,0,0,0,0,0,0,0,0,0
1777226897764000,-0.010018792,0,0,0,0,0,0,0,0,0,0
1777226898268000,-0.009806275,0,0,0,0,0,0,0,0,0,0
1777226898772000,-0.009494345,0,0,0,0,0,0,0,0,0,0
1777226899276000,-0.009316458,0,0,0,0,0,0,0,0,0,0
1777226899780000,-0.009577288,0,0,0,0,0,0,0,0,0,0
1777226900284000,-0.0090568205,0,0,0,0,0,0,0,0,0,0
1777226900788000,-0.00866352,0,0,0,0,0,0,0,0,0,0
1777226901292000,-0.008324419,0,0,0,0,0,0,0,0,0,0
1777226901796000,-0.0082530575,0,0,0,0,0,0,0,0,0,0
1777226902300000,-0.008103909,0,0,0,0,0,0,0,0,0,0
1777226902804000,-0.008495104,0,0,0,0,0,0,0,0,0,0
1777226903308000,-0.008647216,0,0,0,0,0,0,0,0,0,0
1777226903812000,-0.008499764,0,0,0,0,0,0,0,0,0,0
1777226904316000,-0.00926683,0,0,0,0,0,0,0,0,0,0
1777226904820000,-0.00893611,0,0,0,0,0,0,0,0,0,0
1777226905324000,-0.008731844,0,0,0,0,0,0,0,0,0,0
1777226905828000,-0.008415154,0,0,0,0,0,0,0,0,0,0
1777226906332000,-0.007599845,0,0,0,0,0,0,0,0,0,0
1777226906836000,-0.00662409,0,0,0,0,0,0,0,0,0,0
1777226907340000,-0.0063139433,0,0,0,0,0,0,0,0,0,0
1777226907844000,-0.0064722723,0,0,0,0,0,0,0,0,0,0
1777226908348000,-0.008203276,0,0,0,0,0,0,0,0,0,0
1777226908852000,-0.0076630837,0,0,0,0,0,0,0,0,0,0
1777226909352000,-0.0070045586,0,0,0,0,0,0,0,0,0,0
1777226909856000,-0.0066380133,0,0,0,0,0,0,0,0,0,0
1777226910264000,-0.0059203603,0,0,0,0,0,0,0,0,0,0
1777226910768000,-0.005464207,0,0,0,0,0,0,0,0,0,0
1777226911272000,-0.005131235,0,0,0,0,0,0,0,0,0,0
1777226911780000,-0.004828301,0,0,0,0,0,0,0,0,0,0
1777226912236000,-0.004230257,0,0,0,0,0,0,0,0,0,0
1777226912740000,-0.004189958,0,0,0,0,0,0,0,0,0,0
