timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777226825128000,0,0,0,0,0,0
1777226825632000,0,0,0,0,0,0
1777226826136000,0,0,0,0,0,0
1777226826640000,0,0,0,0,0,0
1777226827144000,0,0,0,0,0,0
1777226827648000,0,0,0,0,0,0
1777226828152000,0,0,0,0,0,0
1777226828656000,0,0,0,0,0,0
1777226829160000,0,0,0,0,0,0
1777226829664000,0,0,0,0,0,0
1777226830168000,0,0,0,0,0,0
1777226830672000,0,0,0,0,0,0
1777226831176000,0,0,0,0,0,0
1777226831680000,0,0,0,0,0,0
1777226832184000,0,0,0,0,0,0
1777226832688000,0,0,0,0,0,0
1777226833192000,0,0,0,0,0,0
1777226833696000,0,0,0,0,0,0
1777226834200000,0,0,0,0,0,0
1777226834704000,0,0,0,0,0,0
1777226835208000,0,0,0,0,0,0
1777226835712000,0,0,0,0,0,0
1777226836216000,0,0,0,0,0,0
1777226836720000,0,0,0,0,0,0
1777226837224000,0,0,0,0,0,0
1777226837728000,0,0,0,0,0,0
1777226838232000,0,0,0,0,0,0
1777226838736000,0,0,0,0,0,0
1777226839240000,0,0,0,0,0,0
1777226839744000,0,0,0,0,0,0
1777226840248000,0,0,0,0,0,0
1777226840752000,0,0,0,0,0,0
1777226841256000,0,0,0,0,0,0
1777226841760000,0,0,0,0,0,0
1777226842264000,0,0,0,0,0,0
1777226842768000,0,0,0,0,0,0
1777226843272000,0,0,0,0,0,0
1777226843776000,0,0,0,0,0,0
1777226844280000,0,0,0,0,0,0
1777226844784000,0,0,0,0,0,0
1777226845288000,0,0,0,0,0,0
1777226845792000,0,0,0,0,0,0
1777226846296000,0,0,0,0,0,0
1777226846800000,0,0,0,0,0,0
1777226847304000,0,0,0,0,0,0
1777226847808000,0,0,0,0,0,0
1777226848312000,0,0,0,0,0,0
1777226848816000,0,0,0,0,0,0
1777226849320000,0,0,0,0,0,0
1777226849828000,0,0,0,0,0,0
1777226850332000,0,0,0,0,0,0
1777226850836000,0,0,0,0,0,0
1777226851340000,0,0,0,0,0,0
1777226851844000,0,0,0,0,0,0
1777226852348000,0,0,0,0,0,0
1777226852852000,0,0,0,0,0,0
1777226853356000,0,0,0,0,0,0
1777226853860000,0,0,0,0,0,0
1777226854364000,0,0,0,0,0,0
1777226854868000,0,0,0,0,0,0
1777226855372000,0,0,0,0,0,0
1777226855876000,0,0,0,0,0,0
1777226856380000,0,0,0,0,0,0
1777226856884000,0,0,0,0,0,0
1777226857388000,0,0,0,0,0,0
1777226857892000,0,0,0,0,0,0
1777226858396000,0,0,0,0,0,0
1777226858900000,0,0,0,0,0,0
1777226859404000,0,0,0,0,0,0
1777226859908000,0,0,0,0,0,0
1777226860412000,0,0,0,0,0,0
1777226860916000,0,0,0,0,0,0
1777226861420000,0,0,0,0,0,0
1777226861924000,0,0,0,0,0,0
1777226862428000,0,0,0,0,0,0
1777226862932000,0,0,0,0,0,0
1777226863436000,0,0,0,0,0,0
1777226863940000,0,0,0,0,0,0
1777226864444000,0,0,0,0,0,0
1777226864948000,0,0,0,0,0,0
1777226865452000,0,0,0,0,0,0
1777226865956000,0,0,0,0,0,0
1777226866460000,0,0,0,0,0,0
1777226866964000,0,0,0,0,0,0
1777226867468000,0,0,0,0,0,0
1777226867972000,0,0,0,0,0,0
1777226868476000,0,0,0,0,0,0
1777226868980000,0,0,0,0,0,0
1777226869484000,0,0,0,0,0,0
1777226869988000,0,0,0,0,0,0
1777226870492000,0,0,0,0,0,0
1777226870996000,0,0,0,0,0,0
1777226871500000,0,0,0,0,0,0
1777226872004000,0,0,0,0,0,0
1777226872508000,0,0,0,0,0,0
1777226873012000,0,0,0,0,0,0
1777226873516000,0,0,0,0,0,0
1777226874020000,0,0,0,0,0,0
1777226874524000,0,0,0,0,0,0
1777226875032000,0,0,0,0,0,0
1777226875536000,0,0,0,0,0,0
1777226876044000,0,0,0,0,0,0
1777226876548000,0,0,0,0,0,0
1777226877052000,0,0,0,0,0,0
1777226877556000,0,0,0,0,0,0
1777226878060000,0,0,0,0,0,0
1777226878564000,0,0,0,0,0,0
1777226879068000,0,0,0,0,0,0
1777226879572000,0,0,0,0,0,0
1777226880076000,0,0,0,0,0,0
1777226880580000,0,0,0,0,0,0
1777226881084000,0,0,0,0,0,0
1777226881588000,0,0,0,0,0,0
1777226882092000,0,0,0,0,0,0
1777226882596000,0,0,0,0,0,0
1777226883100000,0,0,0,0,0,0
1777226883604000,0,0,0,0,0,0
1777226884108000,0,0,0,0,0,0
1777226884612000,0,0,0,0,0,0
1777226885116000,0,0,0,0,0,0
1777226885620000,0,0,0,0,0,0
1777226886124000,0,0,0,0,0,0
1777226886628000,0,0,0,0,0,0
1777226887132000,0,0,0,0,0,0
1777226887636000,0,0,0,0,0,0
1777226888140000,0,0,0,0,0,0
1777226888644000,0,0,0,0,0,0
1777226889148000,0,0,0,0,0,0
1777226889652000,0,0,0,0,0,0
1777226890156000,0,0,0,0,0,0
1777226890660000,0,0,0,0,0,0
1777226891164000,0,0,0,0,0,0
1777226891668000,0,0,0,0,0,0
1777226892172000,0,0,0,0,0,0
1777226892676000,0,0,0,0,0,0
1777226893180000,0,0,0,0,0,0
1777226893684000,0,0,0,0,0,0
1777226894188000,0,0,0,0,0,0
1777226894692000,0,0,0,0,0,0
1777226895196000,0,0,0,0,0,0
1777226895700000,0,0,0,0,0,0
1777226896204000,0,0,0,0,0,0
1777226896708000,0,0,0,0,0,0
1777226897212000,0,0,0,0,0,0
1777226897716000,0,0,0,0,0,0
1777226898220000,0,0,0,0,0,0
1777226898724000,0,0,0,0,0,0
1777226899228000,0,0,0,0,0,0
1777226899732000,0,0,0,0,0,0
1777226900236000,0,0,0,0,0,0
1777226900740000,0,0,0,0,0,0
1777226901244000,0,0,0,0,0,0
1777226901748000,0,0,0,0,0,0
1777226902252000,0,0,0,0,0,0
1777226902756000,0,0,0,0,0,0
1777226903260000,0,0,0,0,0,0
1777226903764000,0,0,0,0,0,0
1777226904268000,0,0,0,0,0,0
1777226904772000,0,0,0,0,0,0
1777226905276000,0,0,0,0,0,0
1777226905780000,0,0,0,0,0,0
1777226906284000,0,0,0,0,0,0
1777226906788000,0,0,0,0,0,0
1777226907292000,0,0,0,0,0,0
1777226907796000,0,0,0,0,0,0
1777226908300000,0,0,0,0,0,0
1777226908804000,0,0,0,0,0,0
1777226909316000,0,0,0,0,0,0
1777226909820000,0,0,0,0,0,0
1777226910324000,0,0,0,0,0,0
1777226910828000,0,0,0,0,0,0
1777226911332000,0,0,0,0,0,0
1777226911840000,0,0,0,0,0,0
1777226912344000,0,0,0,0,0,0
1777226912848000,0,0,0,0,0,0
