timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777226775204000,13396.749,297.70554,0,36,4915,1024000,0,3,1,187
1777226776204000,13700.682,297.8409,0,36,3477,1024000,0,3,1,187
1777226777204000,14005.594,297.99136,0,36,1572,1024000,0,3,1,187
1777226778204000,14308.953,298.10318,0,36,1572,1024000,0,3,1,187
1777226779204000,14610.381,298.17105,0,36,5138,1024000,0,3,1,187
1777226780204000,14914.672,298.29343,0,36,3565,1024000,0,3,1,187
1777226781204000,15218.033,298.39282,0,36,5421,1024000,0,3,1,187
1777226782204000,15524.926,298.55624,0,36,3629,1024000,0,3,1,187
1777226783204000,15828.59,298.65262,0,36,4806,1024000,0,3,1,187
1777226784204000,16133.407,298.76678,0,36,3477,1024000,0,3,1,187
1777226785204000,16438.32,298.87854,0,36,1572,1024000,0,3,1,187
1777226786204000,16740.262,298.93326,0,36,3629,1024000,0,3,1,187
1777226787204000,17041.832,298.97952,0,36,4821,1024000,0,3,1,187
1777226788204000,17344.562,299.0442,0,36,4968,1024000,0,3,1,187
1777226789204000,17648.62,299.12915,0,36,3477,1024000,0,3,1,187
1777226790204000,17949.895,299.16492,0,36,5330,1024000,0,3,1,187
1777226791204000,18256.252,299.28284,0,36,1572,1024000,0,3,1,187
1777226792204000,18558.812,299.3357,0,36,1572,1024000,0,3,1,187
1777226793204000,18859.215,299.35263,0,37,3488,1024000,0,3,1,187
1777226794204000,19164.043,299.43817,0,37,1615,1024000,0,3,1,187
1777226795204000,19464.871,299.45956,0,37,3477,1024000,0,3,1,187
1777226796204000,19766.145,299.48706,0,37,4844,1024000,0,3,1,187
1777226797204000,20070.238,299.5558,0,37,3477,1024000,0,3,1,187
1777226798204000,20374.67,299.6275,0,37,1572,1024000,0,3,1,187
1777226799204000,20678.055,299.68195,0,37,1572,1024000,0,3,1,187
1777226800204000,20980.57,299.72244,0,37,1572,1024000,0,3,1,187
1777226801204000,21279.91,299.71704,0,37,5035,1024000,0,3,1,187
1777226802204000,21585.777,299.80246,0,37,1572,1024000,0,3,1,187
1777226803204000,21885.232,299.79773,0,37,5330,1024000,0,3,1,187
1777226804204000,22191.475,299.8848,0,37,1572,1024000,0,3,1,187
1777226805204000,22490.852,299.87802,0,37,4953,1024000,0,3,1,187
1777226806204000,22794.863,299.9324,0,37,3477,1024000,0,3,1,187
1777226807204000,23099.566,299.99435,0,37,1615,1024000,0,3,1,187
1777226808204000,23400.426,300.00546,0,37,3597,1024000,0,3,1,187
1777226809204000,23704.898,300.06198,0,37,1572,1024000,0,3,1,187
1777226810204000,24004.193,300.05243,0,37,5038,1024000,0,3,1,187
1777226811204000,24310.146,300.12527,0,37,1572,1024000,0,3,1,187
1777226812204000,24611.105,300.13544,0,37,3629,1024000,0,3,1,187
1777226813204000,24913.773,300.16592,0,37,3612,1024000,0,3,1,187
1777226814204000,25216.66,300.19833,0,37,3586,1024000,0,3,1,187
1777226815204000,25519.262,300.2266,0,37,3597,1024000,0,3,1,187
1777226816204000,25821.863,300.25424,0,40,5368,1024000,0,3,1,187
1777226817204000,26128.22,300.32437,0,40,1572,1024000,0,3,1,187
1777226818204000,26431.02,300.35248,0,40,1572,1024000,0,3,1,187
1777226819204000,26733.59,300.3774,0,40,1572,1024000,0,3,1,187
1777226820204000,27032.99,300.36655,0,40,5150,1024000,0,3,1,187
1777226821204000,27337.172,300.40848,0,40,3629,1024000,0,3,1,187
1777226822204000,27638.514,300.41864,0,40,4844,1024000,0,3,1,187
1777226823204000,27942.57,300.45773,0,40,3477,1024000,0,3,1,187
1777226824204000,28247.002,300.5,0,40,1572,1024000,0,3,1,187
1777226825204000,28548.076,300.50607,0,40,3749,1024000,0,3,1,187
1777226826204000,28852.613,300.54807,0,40,1572,1024000,0,3,1,187
1777226827204000,29152.809,300.54443,0,40,4158,1024000,0,3,1,187
1777226828204000,29454.73,300.55847,0,40,4926,1024000,0,3,1,187
1777226829204000,29757.344,300.57922,0,40,5330,1024000,0,3,1,187
1777226830204000,30060.238,300.6024,0,40,5039,1024000,0,3,1,187
1777226831204000,30367.75,300.6708,0,43,1572,1024000,0,3,1,187
1777226832204000,30668.14,300.66803,0,43,5035,1024000,0,3,1,187
1777226833204000,30971.182,300.69107,0,43,5236,1024000,0,3,1,187
1777226834204000,31277.543,300.7456,0,43,1572,1024000,0,3,1,187
1777226835204000,31577.441,300.73755,0,43,4926,1024000,0,3,1,187
1777226836204000,31880.172,300.75635,0,43,4953,1024000,0,3,1,187
1777226837204000,32186.066,300.80435,0,43,1572,1024000,0,3,1,187
1777226838204000,32489.242,300.82632,0,43,1724,1024000,0,3,1,187
1777226839204000,32789.047,300.81696,0,43,4844,1024000,0,3,1,187
1777226840204000,33096.48,300.8771,0,43,1572,1024000,0,3,1,187
1777226841204000,33401.023,300.91013,0,43,1572,1024000,0,3,1,187
1777226842204000,33702.434,300.91458,0,43,5421,1024000,0,3,1,187
1777226843204000,34008.88,300.96353,0,43,3477,1024000,0,3,1,187
1777226844204000,34313.613,300.9966,0,43,3586,1024000,0,3,1,187
1777226845204000,34617.83,301.0246,0,43,3477,1024000,0,3,1,187
1777226846204000,34919.332,301.02875,0,43,5150,1024000,0,3,1,187
1777226847204000,35223.855,301.0586,0,43,3530,1024000,0,3,1,187
1777226848204000,35528.39,301.08804,0,43,1572,1024000,0,3,1,187
1777226849204000,35831.09,301.1016,0,43,1572,1024000,0,3,1,187
1777226850204000,36133.582,301.11316,0,43,1572,1024000,0,3,1,187
1777226851204000,36436.723,301.12994,0,43,1572,1024000,0,3,1,187
1777226852204000,36739.297,301.14178,0,43,1572,1024000,0,3,1,187
1777226853204000,37041.953,301.1541,0,43,1572,1024000,0,3,1,187
1777226854204000,37342.57,301.14975,0,43,3477,1024000,0,3,1,187
1777226855204000,37643.855,301.15082,0,43,5189,1024000,0,3,1,187
1777226856204000,37947.73,301.1725,0,43,3963,1024000,0,3,1,187
1777226857204000,38249.492,301.1771,0,43,4915,1024000,0,3,1,187
1777226858204000,38553.42,301.19864,0,43,3477,1024000,0,3,1,187
1777226859204000,38854.676,301.19904,0,43,5255,1024000,0,3,1,187
1777226860204000,39156.53,301.20407,0,46,5330,1024000,0,3,1,187
1777226861204000,39459.54,301.21786,0,46,4806,1024000,0,3,1,187
1777226862204000,39763.594,301.23935,0,46,3477,1024000,0,3,1,187
1777226863204000,40067.93,301.2626,0,46,1572,1024000,0,3,1,187
1777226864204000,40370.82,301.27478,0,46,1762,1024000,0,3,1,187
1777226865204000,40670.477,301.26282,0,46,4806,1024000,0,3,1,187
1777226866204000,40972.89,301.27124,0,46,5077,1024000,0,3,1,187
1777226867204000,41276.93,301.29144,0,46,3519,1024000,0,3,1,187
1777226868204000,41578.145,301.2909,0,46,5330,1024000,0,3,1,187
1777226869204000,41884.406,301.32666,0,46,1572,1024000,0,3,1,187
1777226870204000,42187.043,301.33603,0,46,1572,1024000,0,3,1,187
1777226871204000,42487.656,301.3309,0,46,3477,1024000,0,3,1,187
1777226872204000,42788.93,301.33047,0,46,5178,1024000,0,3,1,187
1777226873204000,43093.145,301.35065,0,46,3629,1024000,0,3,1,187
1777226874204000,43395.863,301.36017,0,46,3477,1024000,0,3,1,187
1777226875204000,43697.066,301.35907,0,46,4915,1024000,0,3,1,187
1777226876204000,44000.0,301.36987,0,46,4620,1024000,0,3,1,187
1777226877204000,44303.914,301.38718,0,46,3672,1024000,0,3,1,187
1777226878204000,44606.633,301.39615,0,46,3477,1024000,0,3,1,187
1777226879204000,44907.887,301.39523,0,46,5035,1024000,0,3,1,187
1777226880204000,45213.723,301.42484,0,46,1572,1024000,0,3,1,187
1777226881204000,45513.062,301.411,0,46,5313,1024000,0,3,1,187
1777226882204000,45819.38,301.4433,0,46,1572,1024000,0,3,1,187
1777226883204000,46118.7,301.4294,0,46,5035,1024000,0,3,1,187
1777226884204000,46422.71,301.4462,0,46,3477,1024000,0,3,1,187
1777226885204000,46727.523,301.4679,0,46,1615,1024000,0,3,1,187
1777226886204000,47028.34,301.4637,0,46,3477,1024000,0,3,1,187
1777226887204000,47329.555,301.46213,0,46,4844,1024000,0,3,1,187
1777226888204000,47632.07,301.46878,0,46,4915,1024000,0,3,1,187
1777226889204000,47938.457,301.49973,0,46,1572,1024000,0,3,1,187
1777226890204000,48239.293,301.49557,0,46,3830,1024000,0,3,1,187
1777226891204000,48540.758,301.4954,0,46,4806,1024000,0,3,1,187
1777226892204000,48843.266,301.50162,0,46,5003,1024000,0,3,1,187
1777226893204000,49147.32,301.5173,0,46,3685,1024000,0,3,1,187
1777226894204000,49448.734,301.51666,0,46,5330,1024000,0,3,1,187
1777226895204000,49755.004,301.54547,0,46,1572,1024000,0,3,1,187
1777226896204000,50054.496,301.5331,0,46,5055,1024000,0,3,1,187
1777226897204000,50360.332,301.55887,0,46,1572,1024000,0,3,1,187
1777226898204000,50659.77,301.54626,0,46,5173,1024000,0,3,1,187
1777226899204000,50966.086,301.57446,0,46,1572,1024000,0,3,1,187
1777226900204000,51268.68,301.58047,0,46,1572,1024000,0,3,1,187
1777226901204000,51567.977,301.5671,0,46,4953,1024000,0,3,1,187
1777226902204000,51870.656,301.57358,0,46,4806,1024000,0,3,1,187
1777226903204000,52174.89,301.58896,0,46,3629,1024000,0,3,1,187
1777226904204000,52477.086,301.59247,0,46,3990,1024000,0,3,1,187
1777226905204000,52778.863,301.5935,0,46,4915,1024000,0,3,1,187
1777226906204000,53084.72,301.6177,0,46,1572,1024000,0,3,1,187
1777226907204000,53384.04,301.60474,0,46,5383,1024000,0,3,1,187
1777226908204000,53690.34,301.63113,0,46,1587,1024000,0,3,1,187
1777226909204000,53991.08,301.62616,0,46,3586,1024000,0,3,1,187
1777226910204000,54293.758,301.632,0,46,3597,1024000,0,3,1,187
1777226911204000,54598.523,301.64932,0,46,1572,1024000,0,3,1,187
1777226912204000,54897.207,301.633,0,46,5330,1024000,0,3,1,187
1777226913204000,55204.7,301.66504,0,46,1572,1024000,0,3,1,187
