timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777227458549000,30972.426,303.65125,0,181,3477,1024000,0,3,1,187
1777227459549000,31271.723,303.60895,0,181,7203,1024000,0,3,1,187
1777227460549000,31577.875,303.63342,0,181,3525,1024000,0,3,1,187
1777227461549000,31880.738,303.6261,0,181,3477,1024000,0,3,1,187
1777227462549000,32183.238,303.61545,0,181,3378,1024000,0,3,1,187
1777227463549000,32485.768,303.6053,0,181,3640,1024000,0,3,1,187
1777227464549000,32788.727,303.5993,0,181,3378,1024000,0,3,1,187
1777227465549000,33089.438,303.5728,0,181,5643,1024000,0,3,1,187
1777227466549000,33394.684,303.58804,0,181,3002,1024000,0,3,1,187
1777227467549000,33693.516,303.5452,0,181,6754,1024000,0,3,1,187
1777227468549000,33996.09,303.5365,0,181,7083,1024000,0,3,1,187
1777227469549000,34302.797,303.56458,0,181,3111,1024000,0,3,1,187
1777227470549000,34601.48,303.52176,0,181,6972,1024000,0,3,1,187
1777227471549000,34904.33,303.51587,0,181,6711,1024000,0,3,1,187
1777227472549000,35210.133,303.53564,0,181,3849,1024000,0,3,1,187
1777227473549000,35512.938,303.5294,0,182,3738,1024000,0,3,1,187
1777227474549000,35813.68,303.50577,0,182,5529,1024000,0,3,1,187
1777227475549000,36115.156,303.4887,0,182,6711,1024000,0,3,1,187
1777227476549000,36420.637,303.5053,0,183,3520,1024000,0,3,1,187
1777227477549000,36724.016,303.50424,0,183,2903,1024000,0,3,1,187
1777227478549000,37026.844,303.49872,0,183,3002,1024000,0,3,1,187
1777227479549000,37325.582,303.46002,0,183,7098,1024000,0,3,1,187
1777227480549000,37628.37,303.4546,0,183,6961,1024000,0,3,1,187
1777227481549000,37930.61,303.4449,0,183,6995,1024000,0,3,1,187
1777227482549000,38236.016,303.46045,0,183,5654,1024000,0,3,1,187
