timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],estimator_instance,fusion_enabled,innovation_rejected,fused
1777318634079000,1777318633957000,1777318633999000,0,0.022238987,0.00752684,0.2704,0.2704,0.0019473732,-0.01673885,0.29388076,0.29388076,5.1616337e-07,3.8136437e-05,0,1,0,1
1777318634127000,1777318634009000,1777318634047000,0,0.022238987,0.01505368,0.2704,0.2704,0.0018760003,-0.022874681,0.29216793,0.29216793,4.818294e-07,7.163702e-05,0,1,0,1
1777318634183000,1777318634061000,1777318634103000,0,0.04447797,0.01505368,0.26009998,0.26009998,-0.02041399,-0.021154173,0.2804459,0.2804459,5.943834e-05,6.382679e-05,0,1,0,1
1777318634231000,1777318634113000,1777318634151000,0,0.04447797,0.00752684,0.26009998,0.26009998,-0.01883728,-0.01204894,0.27913213,0.27913216,5.084949e-05,2.0804047e-05,0,1,0,1
1777318634287000,1777318634165000,1777318634207000,0,0.04447797,0.01505368,0.25,0.25,-0.017402908,-0.018598946,0.2679332,0.2679332,4.5214438e-05,5.164284e-05,0,1,0,1
1777318634335000,1777318634217000,1777318634255000,0,0.033358477,0.00752684,0.25,0.25,-0.0050083045,-0.009691894,0.26689446,0.26689446,3.759256e-06,1.4077896e-05,0,1,0,1
1777318634391000,1777318634269000,1777318634311000,0,0.033358477,0.00752684,0.25,0.25,-0.004478216,-0.008878214,0.2660229,0.2660229,3.0154426e-06,1.1852016e-05,0,1,0,1
1777318634439000,1777318634321000,1777318634359000,0,0.033358477,0.00752684,0.25,0.25,-0.004072463,-0.008208992,0.26521906,0.26521906,2.501322e-06,1.0163304e-05,0,1,0,1
1777318634487000,1777318634373000,1777318634407000,0,0.022238987,0.00752684,0.25,0.25,0.007395515,-0.007621925,0.2645062,0.2645062,8.271058e-06,8.785237e-06,0,1,0,1
1777318634543000,1777318634425000,1777318634463000,0,0.0,0.0,0.25,0.25,0.029406311,0.00049808354,0.26390755,0.26390758,0.00013106577,3.7602135e-08,0,1,0,1
