timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_variance,test_ratio,estimator_instance,fusion_enabled,innovation_rejected,fused
1777318627079000,1777318626997000,1777318626999000,0,0.014007568,12.25,-0.019145362,12.361795,1.186057e-06,0,1,0,1
1777318627127000,1777318627047000,1777318627047000,0,-0.09869385,12.25,0.09412922,12.359932,2.86743e-05,0,1,0,1
1777318627183000,1777318627097000,1777318627103000,0,-9.1552734e-05,12.25,-0.0054481686,12.359827,9.6061356e-08,0,1,0,1
1777318627231000,1777318627147000,1777318627151000,0,0.046875,12.25,-0.05247098,12.359623,8.910316e-06,0,1,0,1
1777318627279000,1777318627197000,1777318627199000,0,-0.018859863,12.25,0.013671761,12.359447,6.0493664e-07,0,1,0,1
1777318627327000,1777318627247000,1777318627247000,0,0.2816162,12.25,-0.28669995,12.357647,0.0002660599,0,1,0,1
1777318627431000,1777318627347000,1777318627351000,0,-0.08929443,12.25,0.08667568,12.358345,2.4316116e-05,0,1,0,1
1777318627479000,1777318627397000,1777318627399000,0,0.018676758,12.25,-0.022120764,12.358189,1.5838186e-06,0,1,0,1
1777318627527000,1777318627447000,1777318627447000,0,-0.0423584,12.25,0.039460126,12.356412,5.040627e-06,0,1,0,1
1777318627583000,1777318627497000,1777318627503000,0,-0.009490967,12.25,0.0061636427,12.356359,1.2298281e-07,0,1,0,1
1777318627631000,1777318627547000,1777318627551000,0,-0.18319702,12.25,0.17971107,12.356206,0.00010455011,0,1,0,1
1777318627679000,1777318627597000,1777318627599000,0,0.0046081543,12.25,-0.009783765,12.356079,3.0987843e-07,0,1,0,1
1777318627727000,1777318627647000,1777318627647000,0,0.13137817,12.25,-0.13662167,12.355977,6.042575e-05,0,1,0,1
1777318627831000,1777318627747000,1777318627751000,0,-0.159729,12.25,0.15595771,12.355095,7.8745834e-05,0,1,0,1
1777318627879000,1777318627797000,1777318627799000,0,-0.014160156,12.25,0.008903926,12.354985,2.5667342e-07,0,1,0,1
1777318627927000,1777318627847000,1777318627847000,0,-0.11746216,12.25,0.1119375,12.354901,4.056691e-05,0,1,0,1
1777318627983000,1777318627897000,1777318627903000,0,0.0046081543,12.25,-0.010538787,12.353275,3.5963265e-07,0,1,0,1
1777318628031000,1777318627947000,1777318627951000,0,-0.056427002,12.25,0.05043477,12.353167,8.236482e-06,0,1,0,1
1777318628079000,1777318627997000,1777318627999000,0,0.0046081543,12.25,-0.011163224,12.353082,4.035189e-07,0,1,0,1
1777318628127000,1777318628047000,1777318628047000,0,-0.20196533,12.25,0.19537027,12.353021,0.00012359582,0,1,0,1
1777318628231000,1777318628147000,1777318628151000,0,0.10321045,12.25,-0.11118778,12.3522005,4.0034072e-05,0,1,0,1
1777318628279000,1777318628197000,1777318628199000,0,-0.0047912598,12.25,-0.0023893085,12.35213,1.8486837e-08,0,1,0,1
1777318628327000,1777318628247000,1777318628247000,0,-0.103393555,12.25,0.096136965,12.352083,2.9929577e-05,0,1,0,1
1777318628383000,1777318628297000,1777318628303000,0,0.0046081543,12.25,-0.012266448,12.350527,4.873176e-07,0,1,0,1
1777318628431000,1777318628347000,1777318628351000,0,0.028076172,12.25,-0.0357533,12.350454,4.1400854e-06,0,1,0,1
1777318628479000,1777318628397000,1777318628399000,0,-0.047027588,12.25,0.039536044,12.350405,5.0625017e-06,0,1,0,1
1777318628527000,1777318628447000,1777318628447000,0,-0.028259277,12.25,0.020331047,12.350378,1.3387493e-06,0,1,0,1
1777318628583000,1777318628497000,1777318628503000,0,-0.014160156,12.25,0.006178055,12.348868,1.2363355e-07,0,1,0,1
1777318628631000,1777318628547000,1777318628551000,0,-9.1552734e-05,12.25,-0.007986186,12.348816,2.06592e-07,0,1,0,1
1777318628679000,1777318628597000,1777318628599000,0,-0.009490967,12.25,0.0014157379,12.348785,6.492343e-09,0,1,0,1
1777318628727000,1777318628647000,1777318628647000,0,-0.13156128,12.25,0.12341093,12.348778,4.9333652e-05,0,1,0,1
1777318628783000,1777318628697000,1777318628703000,0,0.028076172,12.25,-0.037195258,12.347311,4.481906e-06,0,1,0,1
1777318628831000,1777318628747000,1777318628751000,0,0.079711914,12.25,-0.088540494,12.347277,2.5396432e-05,0,1,0,1
1777318628879000,1777318628797000,1777318628799000,0,-0.014160156,12.25,0.006012126,12.347264,1.17096896e-07,0,1,0,1
1777318628927000,1777318628847000,1777318628847000,0,0.0046081543,12.25,-0.012824495,12.347274,5.3280644e-07,0,1,0,1
1777318628983000,1777318628897000,1777318628903000,0,0.018676758,12.25,-0.026684294,12.345847,2.3070156e-06,0,1,0,1
1777318629031000,1777318628947000,1777318628951000,0,-0.18319702,12.25,0.1753211,12.34583,9.9588244e-05,0,1,0,1
1777318629079000,1777318628997000,1777318628999000,0,-0.0047912598,12.25,-0.0045919493,12.345834,6.8317775e-08,0,1,0,1
1777318629127000,1777318629047000,1777318629047000,0,-0.19259644,12.25,0.18310958,12.34586,0.000108632754,0,1,0,1
1777318629183000,1777318629097000,1777318629103000,0,0.0046081543,12.25,-0.015615394,12.346044,7.9002e-07,0,1,0,1
1777318629231000,1777318629147000,1777318629151000,0,0.112579346,12.25,-0.12321996,12.344467,4.919826e-05,0,1,0,1
1777318629279000,1777318629197000,1777318629199000,0,0.018676758,12.25,-0.028370738,12.344486,2.608124e-06,0,1,0,1
1777318629327000,1777318629247000,1777318629247000,0,0.018676758,12.25,-0.0281818,12.344527,2.573493e-06,0,1,0,1
1777318629431000,1777318629347000,1777318629351000,0,-0.1690979,12.25,0.15990472,12.343892,8.285724e-05,0,1,0,1
1777318629479000,1777318629397000,1777318629399000,0,-0.009490967,12.25,-0.0009909961,12.343921,3.1823706e-09,0,1,0,1
1777318629527000,1777318629447000,1777318629447000,0,-0.122161865,12.25,0.11159639,12.343969,4.0355753e-05,0,1,0,1
1777318629583000,1777318629497000,1777318629503000,0,-0.0047912598,12.25,-0.006746535,12.344175,1.4748896e-07,0,1,0,1
1777318629631000,1777318629547000,1777318629551000,0,-0.1550293,12.25,0.14378221,12.342641,6.6998065e-05,0,1,0,1
1777318629727000,1777318629647000,1777318629647000,0,-0.08929443,12.25,0.07669437,12.343446,1.9061212e-05,0,1,0,1
1777318629783000,1777318629697000,1777318629703000,0,-0.051727295,12.25,0.03838433,12.343658,4.7744575e-06,0,1,0,1
1777318629831000,1777318629747000,1777318629751000,0,-0.11276245,12.25,0.099472314,12.342132,3.206818e-05,0,1,0,1
1777318629927000,1777318629847000,1777318629847000,0,-0.018859863,12.25,0.004617162,12.342942,6.9086234e-08,0,1,0,1
1777318629983000,1777318629897000,1777318629903000,0,-9.1552734e-05,12.25,-0.014269129,12.343162,6.5982465e-07,0,1,0,1
1777318630031000,1777318629947000,1777318629951000,0,0.042175293,12.25,-0.056356564,12.341643,1.02938075e-05,0,1,0,1
