timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
1777318622683000,0,1777318622683000,0,473977420,85455939,487985,487985,0.25,0.5,31.279999,31.349998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622735000,0,1777318622735000,0,473977418,85455940,488000,488000,0.25,0.5,30.59,30.66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622787000,0,1777318622787000,0,473977419,85455939,488018,488018,0.25,0.5,29.92,29.99,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622839000,0,1777318622839000,0,473977419,85455938,488008,488008,0.25,0.5,29.26,29.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622891000,0,1777318622891000,0,473977420,85455939,488007,488007,0.25,0.5,28.619999,28.689999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622943000,0,1777318622943000,0,473977420,85455938,487999,487999,0.25,0.5,27.99,28.06,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318622995000,0,1777318622995000,0,473977420,85455938,488001,488001,0.25,0.5,27.369999,27.449999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623047000,0,1777318623047000,0,473977421,85455938,488004,488004,0.25,0.5,26.769999,26.849998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623099000,0,1777318623099000,0,473977421,85455941,487995,487995,0.25,0.5,26.18,26.26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623151000,0,1777318623151000,0,473977420,85455942,488009,488009,0.25,0.5,25.609999,25.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623203000,0,1777318623203000,0,473977419,85455943,488008,488008,0.25,0.5,25.05,25.119999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623255000,0,1777318623255000,0,473977418,85455941,488004,488004,0.25,0.5,24.5,24.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623307000,0,1777318623307000,0,473977420,85455941,488009,488009,0.25,0.5,23.96,24.029999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623359000,0,1777318623359000,0,473977421,85455939,488009,488009,0.25,0.5,23.43,23.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623411000,0,1777318623411000,0,473977421,85455938,487999,487999,0.25,0.5,22.92,23.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623463000,0,1777318623463000,0,473977420,85455938,487995,487995,0.25,0.5,22.42,22.49,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623515000,0,1777318623515000,0,473977420,85455937,487997,487997,0.25,0.5,21.92,22.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623567000,0,1777318623567000,0,473977420,85455938,487991,487991,0.25,0.5,21.439999,21.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623619000,0,1777318623619000,0,473977419,85455938,487997,487997,0.25,0.5,20.97,21.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
1777318623671000,0,1777318623671000,0,473977420,85455939,487980,487980,0.25,0.5,20.51,20.59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,1,10,0
